Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
320000,1.3320385,28.495575221238937,3.4486952,7.736425104570248,7.736425104570248,3.372462,0.16148782,0.002904506,0.19681689,0.004841163,1.0
330000,1.3315076,29.442073170731707,3.579246,8.114607222559975,8.114607222559975,3.6540227,0.16058828,0.0029015963,0.19671981,0.0048363204,1.0
340000,1.3303003,29.4468085106383,3.6448793,8.61992438368522,8.61992438368522,3.7298205,0.14147225,0.0028987324,0.19662441,0.004831558,1.0
350000,1.3278879,28.560830860534125,3.7912865,8.2212148559164,8.2212148559164,3.9143002,0.14229609,0.002895805,0.19652687,0.0048266905,1.0
360000,1.328188,29.593272171253822,4.019344,8.840712622400453,8.840712622400453,3.7970622,0.1676498,0.0028929121,0.19643037,0.0048218775,1.0
370000,1.3279064,29.463414634146343,3.9605472,8.986405436391165,8.986405436391165,4.3017054,0.15969647,0.0028900052,0.19633348,0.004817041,1.0
380000,1.3254292,28.99099099099099,4.0044966,8.777728424594924,8.777728424594924,4.304041,0.14820589,0.0028870879,0.19623627,0.0048121912,1.0
390000,1.3250614,29.817901234567902,4.3605423,9.383613172872566,9.383613172872566,4.9664927,0.1455865,0.0028842117,0.19614038,0.0048074066,1.0
400000,1.3243904,29.099397590361445,4.375657,8.918319827102753,8.918319827102753,4.9847226,0.14213528,0.0028812592,0.196042,0.0048024943,1.0
410000,1.3242021,29.733128834355828,4.865392,9.298690536270843,9.298690536270843,5.0423784,0.12962371,0.0028783327,0.19594441,0.004797627,1.0
420000,1.3235116,29.8297213622291,5.0152526,9.315315744759124,9.315315744759124,5.115465,0.18783288,0.0028754314,0.19584768,0.0047927997,1.0
430000,1.322096,31.433656957928804,4.924767,9.69345079193609,9.69345079193609,4.9721403,0.16456237,0.002872358,0.19574532,0.0047876895,1.0
440000,1.3200896,30.910543130990416,5.062994,9.492957984487088,9.492957984487088,5.3577647,0.16217214,0.0028692628,0.19564205,0.0047825407,1.0
450000,1.318616,30.579113924050635,5.290464,9.475512843343276,9.475512843343276,4.7797823,0.19558288,0.002866248,0.19554156,0.0047775256,1.0
460000,1.3191481,29.536585365853657,5.4259214,9.317265148206454,9.317265148206454,5.1921644,0.253274,0.0028632865,0.19544284,0.004772599,1.0
470000,1.320077,30.853503184713375,5.360199,9.849935550218934,9.849935550218934,5.236989,0.17243305,0.0028602418,0.19534144,0.004767536,1.0
480000,1.3207645,30.046728971962615,5.5164423,9.666599106529485,9.666599106529485,5.207854,0.21172734,0.0028572825,0.19524279,0.0047626137,1.0
490000,1.3205131,30.03726708074534,5.5061927,9.537881417304092,9.537881417304092,5.1289105,0.2789696,0.0028543177,0.19514388,0.004757682,1.0
500000,1.3167183,30.85987261146497,5.4361787,9.93700784444809,9.93700784444809,4.5273585,0.19862242,0.0028512627,0.1950421,0.0047526006,1.0
510000,1.3132364,32.102649006622514,5.34461,10.188491462082263,10.188491462082263,4.7896404,0.20457743,0.0028481765,0.19493918,0.004747466,1.0
520000,1.3145343,30.33542319749216,5.392439,9.966611505302142,9.966611505302142,4.630015,0.18722431,0.0028450696,0.19483563,0.0047422973,1.0
530000,1.3164215,31.300970873786408,5.5065703,10.211589790544203,10.211589790544203,4.9890018,0.22022171,0.002842071,0.19473568,0.0047373124,1.0
540000,1.317611,30.397476340694006,5.5851645,10.068072243306622,10.068072243306622,4.8967595,0.20792125,0.002838974,0.19463247,0.0047321594,1.0
550000,1.3181201,31.69934640522876,5.6653423,10.427273964570238,10.427273964570238,4.7832584,0.22901562,0.0028359012,0.19453004,0.0047270497,1.0
560000,1.3158698,31.7672131147541,5.7103825,10.683970128121922,10.683970128121922,5.2955613,0.16952944,0.0028327715,0.19442572,0.0047218446,1.0
570000,1.314714,31.316129032258065,5.6338387,10.308507122532014,10.308507122532014,5.170893,0.21798296,0.0028296849,0.19432278,0.0047167083,1.0
580000,1.3139532,32.056291390728475,5.6967525,11.049051512192579,11.049051512192579,4.6456037,0.18956293,0.0028265319,0.19421771,0.0047114636,1.0
590000,1.3130311,30.565079365079367,5.7869687,10.184123822405368,10.184123822405368,5.2891726,0.19131428,0.0028234427,0.19411474,0.0047063255,1.0
600000,1.3139887,30.828025477707005,5.8338017,10.808533740271429,10.808533740271429,5.2618747,0.26449147,0.0028204038,0.1940135,0.004701272,1.0
610000,1.3133506,31.19935691318328,5.650778,10.362986236139893,10.362986236139893,4.864206,0.23744652,0.0028173109,0.19391042,0.0046961284,1.0
620000,1.3161598,31.27741935483871,5.8856225,10.876125499509996,10.876125499509996,5.1297884,0.21151409,0.0028141912,0.19380635,0.004690939,1.0
630000,1.3171674,30.584375,6.0588856,10.82372616461775,10.82372616461775,5.411819,0.2326422,0.002811148,0.19370495,0.0046858764,1.0
640000,1.3185134,30.62619808306709,6.2732916,10.899407345529587,10.899407345529587,5.9084797,0.25960377,0.0028081622,0.19360542,0.004680911,1.0
650000,1.3165938,30.75076923076923,6.2490125,11.060792352122839,11.060792352122839,5.6718793,0.25905177,0.0028051285,0.19350429,0.004675864,1.0
660000,1.3207226,30.677115987460816,6.2585196,11.077559417979732,11.077559417979732,5.6048293,0.19489892,0.0028020605,0.19340198,0.00467076,1.0
670000,1.3187677,31.050505050505052,6.3838577,11.294008758502265,11.294008758502265,None,None,None,None,None,1.0
680000,1.3187994,31.33009708737864,6.382774,11.175375147544836,11.175375147544836,5.150256,0.20354229,0.0027989906,0.19329973,0.0046656555,1.0
690000,1.3184825,30.520504731861198,6.3713045,10.699159971170998,10.699159971170998,5.7977743,0.2224659,0.002795904,0.19319677,0.004660519,1.0
700000,1.3172225,30.27987421383648,6.289047,11.006790703740613,11.006790703740613,5.5912266,0.2488739,0.002792866,0.19309555,0.004655467,1.0
710000,1.3177283,31.401294498381876,6.320011,10.793419325814664,10.793419325814664,5.6667604,0.21329659,0.0027898636,0.19299549,0.004650474,1.0
