Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
366000,1.3986527,27.447619047619046,0.35497922,3.449656656890545,3.449656656890545,1.0
369000,1.3966149,26.504587155963304,0.35963234,3.5729152428994486,3.5729152428994486,1.0
372000,1.3966149,27.561904761904763,0.4990165,3.918738814194997,3.918738814194997,1.0
375000,1.3958412,25.043478260869566,0.52163804,3.513721188254978,3.513721188254978,1.0
378000,1.3941948,27.60952380952381,0.7074581,4.092984844957079,4.092984844957079,1.0
381000,1.3941947,27.682692307692307,0.6953316,4.054001679787269,4.054001679787269,1.0
384000,1.3938727,29.73469387755102,0.81636757,4.812384707587106,4.812384707587106,1.0
387000,1.3929965,29.282828282828284,0.826742,4.423632630194076,4.423632630194076,1.0
390000,1.3929965,27.065420560747665,0.7081178,4.013258557453334,4.013258557453334,1.0
393000,1.3927774,27.721153846153847,0.87456423,4.468362890470487,4.468362890470487,1.0
396000,1.3915528,27.733333333333334,0.7752087,4.40451595329103,4.40451595329103,1.0
399000,1.391553,28.52,0.8785641,4.739399567098901,4.739399567098901,1.0
402000,1.3914216,28.89423076923077,0.7855426,4.691314036250114,4.691314036250114,1.0
405000,1.3895416,29.77659574468085,1.0900381,5.167548247746059,5.167548247746059,1.0
408000,1.3895416,28.480392156862745,1.1557251,5.231055337424372,5.231055337424372,1.0
411000,1.3894304,27.811475409836067,1.1004448,4.840135980220068,4.840135980220068,1.0
414000,1.3878516,28.433734939759034,1.1528774,4.953424506912045,4.953424506912045,1.0
417000,1.3878515,28.61,1.1608505,5.113835154193462,5.113835154193462,1.0
420000,1.3878515,30.051546391752577,1.1895512,5.355741144455585,5.355741144455585,1.0
423000,1.3870147,28.362745098039216,0.96327496,4.766989985517427,4.766989985517427,1.0
426000,1.3867741,30.927083333333332,1.0601283,5.240681668122609,5.240681668122609,1.0
429000,1.3867741,30.419354838709676,1.299301,5.87436576748407,5.87436576748407,1.0
432000,1.3866065,27.533333333333335,1.0229728,4.850990848881858,4.850990848881858,1.0
435000,1.3863707,25.964285714285715,1.2992362,4.683420857414603,4.683420857414603,1.0
438000,1.3863708,26.394495412844037,1.2229748,4.874124428547851,4.874124428547851,1.0
441000,1.3852423,28.831683168316832,1.3712741,5.129817070937393,5.129817070937393,1.0
444000,1.3843185,27.980582524271846,1.2623516,5.082171233533655,5.082171233533655,1.0
447000,1.3843186,27.50943396226415,1.3594443,5.168353508103569,5.168353508103569,1.0
450000,1.3835673,29.1734693877551,1.4427838,5.703953726725145,5.703953726725145,1.0
453000,1.3828105,29.11111111111111,1.38563,5.39613553583622,5.39613553583622,1.0
456000,1.3828106,29.15,1.346306,5.399579488039016,5.399579488039016,1.0
459000,1.382268,27.39047619047619,1.3648221,4.8808452424548925,4.8808452424548925,1.0
462000,1.3809072,28.396039603960396,1.4470547,5.676278070491903,5.676278070491903,1.0
465000,1.380907,29.0,1.5383571,5.911256647706032,5.911256647706032,1.0
468000,1.380434,28.568627450980394,1.2400059,4.897555001810486,4.897555001810486,1.0
471000,1.3786085,28.94,1.551694,5.570861897468567,5.570861897468567,1.0
474000,1.3786086,29.0,1.4543625,5.574991465210915,5.574991465210915,1.0
477000,1.3784938,29.504504504504503,1.5630431,5.919886970398378,5.919886970398378,1.0
480000,1.3771266,28.886363636363637,1.5104233,5.97756700763608,5.97756700763608,1.0
483000,1.3771267,27.815533980582526,1.4096544,5.045863911364842,5.045863911364842,1.0
486000,1.3771267,27.884615384615383,1.3194592,5.095048876335988,5.095048876335988,1.0
489000,1.376327,28.12621359223301,1.6502782,5.572612304710647,5.572612304710647,1.0
492000,1.3761711,29.19,1.6859384,5.816831765174865,5.816831765174865,1.0
495000,1.376171,28.524752475247524,1.7315216,6.263660336189931,6.263660336189931,1.0
498000,1.3754408,29.693877551020407,1.9365128,6.706571270008476,6.706571270008476,1.0
501000,1.3751402,30.145833333333332,1.7522812,6.2958542959143715,6.2958542959143715,1.0
504000,1.3751403,27.590476190476192,1.5813304,5.216895675091516,5.216895675091516,1.0
507000,1.3743954,28.184466019417474,1.7132038,5.992613203895902,5.992613203895902,1.0
510000,1.3735802,28.184466019417474,1.7901826,6.099953952344876,6.099953952344876,1.0
513000,1.3735802,29.969072164948454,1.7084475,5.912129200610918,5.912129200610918,1.0
516000,1.3733369,28.9,1.6927752,5.956780476570129,5.956780476570129,1.0
519000,1.3728272,28.801980198019802,1.9978966,6.647199836992981,6.647199836992981,1.0
522000,1.3728273,29.408163265306122,2.0527613,6.851688196464461,6.851688196464461,1.0
525000,1.3726237,28.752475247524753,1.8855196,5.978234572575824,5.978234572575824,1.0
528000,1.3711728,27.38679245283019,1.7618331,5.627274554293111,5.627274554293111,1.0
531000,1.3711728,29.724489795918366,1.8015279,6.287886391488874,6.287886391488874,1.0
534000,1.3711036,29.973214285714285,1.7484467,6.154389788495734,6.154389788495734,1.0
537000,1.3698615,30.20253164556962,2.104788,6.733291478485477,6.733291478485477,1.0
540000,1.3698615,31.344086021505376,1.8957645,6.913212903084293,6.913212903084293,1.0
543000,1.3698615,28.233009708737864,1.8319749,5.5581613044136935,5.5581613044136935,1.0
546000,1.3692328,30.410526315789475,2.0639508,6.695656824111938,6.695656824111938,1.0
549000,1.3688896,29.428571428571427,2.0402944,6.391893822737415,6.391893822737415,1.0
552000,1.3688897,29.383838383838384,1.914222,6.078253906182568,6.078253906182568,1.0
555000,1.368791,30.322916666666668,2.1517284,6.659466577072938,6.659466577072938,1.0
558000,1.3686332,29.21212121212121,2.0540116,6.614200764232212,6.614200764232212,1.0
561000,1.3686332,29.969072164948454,1.9972589,6.40677854695271,6.40677854695271,1.0
564000,1.3685322,28.712871287128714,1.9541078,5.9496857777680505,5.9496857777680505,1.0
567000,1.3679104,29.824742268041238,2.0051184,6.571494732935404,6.571494732935404,1.0
570000,1.3679104,29.70408163265306,1.7194197,5.95129877632978,5.95129877632978,1.0
573000,1.3678794,31.866071428571427,2.1348007,6.939216660416645,6.939216660416645,1.0
576000,1.3673875,29.038961038961038,2.129765,6.536343688817368,6.536343688817368,1.0
579000,1.3673877,29.97938144329897,2.161572,6.631801001189911,6.631801001189911,1.0
582000,1.3673878,29.84536082474227,2.2911522,7.141506662073824,7.141506662073824,1.0
585000,1.3671837,29.474747474747474,2.134133,6.582573319324339,6.582573319324339,1.0
588000,1.3670472,27.75728155339806,1.8955888,5.66129014067925,5.66129014067925,1.0
591000,1.3670472,28.78,2.0556755,6.298391326665878,6.298391326665878,1.0
594000,1.3669643,27.923076923076923,2.087691,6.074755834272275,6.074755834272275,1.0
597000,1.3668582,30.861702127659573,2.2485654,6.916975214760354,6.916975214760354,1.0
600000,1.3668584,29.979166666666668,2.0777757,6.464628332054492,6.464628332054492,1.0
