Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
792000,1.2839092,157.89333333333335,0.62763405,-7.962665995756785,-7.962665995756785,1.0
804000,1.2819761,251.79545454545453,0.10364046,-12.823104880072854,-12.823104880072854,1.0
816000,1.2812461,145.28048780487805,0.32459727,-6.279064802861795,-6.279064802861795,1.0
828000,1.2800285,173.0,0.5169477,-4.527536062226779,-4.527536062226779,1.0
840000,1.2730793,172.47826086956522,-0.33616036,-13.322463179412095,-13.322463179412095,1.0
852000,1.2732171,177.9016393442623,0.5638665,-8.681147184528289,-8.681147184528289,1.0
864000,1.2742397,223.1044776119403,0.9851218,-13.593780576293149,-13.593780576293149,1.0
876000,1.2789015,249.83333333333334,0.33912972,-17.243055309851965,-17.243055309851965,1.0
888000,1.2711846,166.125,0.37046587,-8.708461037965922,-8.708461037965922,1.0
900000,1.2683613,170.4875,0.79420084,-7.875341633411303,-7.875341633411303,1.0
912000,1.2671771,132.86206896551724,0.5470686,-2.904479633095444,-2.904479633095444,1.0
924000,1.2621478,132.42857142857142,0.9840089,-3.276888203620911,-3.276888203620911,1.0
936000,1.2612854,150.44554455445544,1.2165595,-4.44245544044595,-4.44245544044595,1.0
948000,1.2565694,153.55223880597015,1.0467149,-2.312801205593607,-2.312801205593607,1.0
960000,1.248849,159.34426229508196,0.63919955,-5.333907609869694,-5.333907609869694,1.0
972000,1.243877,126.25641025641026,1.0467666,-0.5896095401280886,-0.5896095401280886,1.0
984000,1.247244,162.7,1.1107193,-2.95833258330822,-2.95833258330822,1.0
996000,1.2355007,200.0632911392405,1.1725699,-14.758919908966817,-14.758919908966817,1.0
1008000,1.2299773,211.46666666666667,1.6791593,-12.024810666387731,-12.024810666387731,1.0
1020000,1.2311745,106.76712328767124,1.241644,-1.4523546637400337,-1.4523546637400337,1.0
1032000,1.2258122,137.80769230769232,1.4096811,-5.061324189870786,-5.061324189870786,1.0
1044000,1.2226002,218.41666666666666,0.5371695,-12.481559967741052,-12.481559967741052,1.0
1056000,1.2216351,171.28169014084506,1.0525545,-6.942380035775049,-6.942380035775049,1.0
1068000,1.2170955,146.46835443037975,1.636145,-3.162915848940611,-3.162915848940611,1.0
1080000,1.2128826,212.1,1.4935786,-13.492142604078566,-13.492142604078566,1.0
1092000,1.2076151,145.48192771084337,1.3894553,-4.797790933086212,-4.797790933086212,1.0
1104000,1.2075402,121.10606060606061,1.3955873,-0.9030298283605864,-0.9030298283605864,1.0
1116000,1.1991323,152.0,1.5264633,-5.868017367414526,-5.868017367414526,1.0
1128000,1.198156,104.53846153846153,1.2845248,0.6679633491569095,0.6679633491569095,1.0
1140000,1.2017609,210.0842105263158,1.5648224,-16.61666663320441,-16.61666663320441,1.0
1152000,1.2014163,88.29850746268657,1.8058597,1.2039804783330035,1.2039804783330035,1.0
1164000,1.2014908,130.57142857142858,1.4706038,-1.530434360322745,-1.530434360322745,1.0
1176000,1.2020229,142.1547619047619,1.2785418,-3.7413651016821343,-3.7413651016821343,1.0
1188000,1.2006217,108.56862745098039,2.1718588,3.4029416073771084,3.4029416073771084,1.0
1200000,1.2013109,140.21978021978023,1.3446331,-6.422893017202943,-6.422893017202943,1.0
1212000,1.1991012,94.49565217391304,2.4715886,3.1939134097617607,3.1939134097617607,1.0
1224000,1.1960665,116.24271844660194,2.2305937,-0.4461161650500251,-0.4461161650500251,1.0
1236000,1.1978176,142.59782608695653,2.27287,-2.104166369399299,-2.104166369399299,1.0
1248000,1.1991678,92.97222222222223,1.5145887,0.14086818450117763,0.14086818450117763,1.0
1260000,1.2013913,214.14285714285714,1.6652193,-13.242120903188532,-13.242120903188532,1.0
1272000,1.205817,138.57692307692307,1.2463405,-2.859187371455706,-2.859187371455706,1.0
1284000,1.1988188,98.82954545454545,2.6198022,4.250185561180115,4.250185561180115,1.0
1296000,1.1910946,172.73170731707316,1.5354707,-8.841768903496824,-8.841768903496824,1.0
1308000,1.1847073,106.77669902912622,2.1255198,0.6401301894373107,0.6401301894373107,1.0
1320000,1.1833497,209.06315789473683,1.8479356,-17.296985523497806,-17.296985523497806,1.0
1332000,1.181493,109.18518518518519,2.680997,3.1408262367642252,3.1408262367642252,1.0
1344000,1.1774561,125.66666666666667,1.9464663,-2.587152280534307,-2.587152280534307,1.0
1356000,1.178369,105.32075471698113,2.0109005,-1.1088779663371149,-1.1088779663371149,1.0
1368000,1.1801534,110.16814159292035,1.9351314,-1.0236601856138026,-1.0236601856138026,1.0
1380000,1.1783828,165.98611111111111,2.2610815,-5.109258450567722,-5.109258450567722,1.0
1392000,1.1738623,96.22764227642277,1.9741286,-0.7735766739380069,-0.7735766739380069,1.0
1404000,1.174567,123.38775510204081,2.033689,-1.3147562307616074,-1.3147562307616074,1.0
1416000,1.1751038,121.1413043478261,1.7199292,-0.5232263308890323,-0.5232263308890323,1.0
1428000,1.1735781,127.52173913043478,2.5525746,-3.4659417180911354,-3.4659417180911354,1.0
1440000,1.1671294,145.44594594594594,1.7757093,-4.230855370695527,-4.230855370695527,1.0
1452000,1.1659366,126.40697674418605,2.2557487,-0.672092508091483,-0.672092508091483,1.0
1464000,1.1629556,111.5,1.7065021,-1.8099993981420994,-1.8099993981420994,1.0
1476000,1.1600533,143.01298701298703,1.6710284,-5.569913016511248,-5.569913016511248,1.0
1488000,1.1578205,106.13483146067416,2.4583669,2.173518753051758,2.173518753051758,1.0
1500000,1.1570565,237.1095890410959,2.354912,-15.236805832220448,-15.236805832220448,1.0
1512000,1.1561425,113.24137931034483,1.7786336,-1.8716470866367734,-1.8716470866367734,1.0
1524000,1.1579396,135.47457627118644,1.518977,-3.3533889459351363,-3.3533889459351363,1.0
1536000,1.1574383,103.98275862068965,1.464613,1.756780020766339,1.756780020766339,1.0
1548000,1.1573664,282.55555555555554,1.9022957,-25.779746964007995,-25.779746964007995,1.0
1560000,1.1561353,191.74025974025975,1.9205637,-13.208860635757446,-13.208860635757446,1.0
1572000,1.1624084,127.15730337078652,2.4167612,0.5909968039085125,0.5909968039085125,1.0
1584000,1.1584334,146.82,1.9649247,-4.975907236042589,-4.975907236042589,1.0
1596000,1.165176,102.1651376146789,2.3757844,1.6521247409138025,1.6521247409138025,1.0
1608000,1.1729453,102.52380952380952,1.9507709,1.0544348271614914,1.0544348271614914,1.0
1620000,1.1712003,151.57777777777778,2.3111696,-5.72209262432054,-5.72209262432054,1.0
1632000,1.1627377,103.18691588785046,2.53168,4.779935601266843,4.779935601266843,1.0
1644000,1.1598021,128.73529411764707,2.225324,-2.987002450391787,-2.987002450391787,1.0
1656000,1.1606287,127.61538461538461,2.3150964,1.3689549781528174,1.3689549781528174,1.0
1668000,1.1579585,106.64285714285714,2.9064975,1.1500003357296404,1.1500003357296404,1.0
1680000,1.1568992,125.44,2.6349528,0.7713060901337063,0.7713060901337063,1.0
1692000,1.1528311,104.20253164556962,1.9669924,0.903333698448382,0.903333698448382,1.0
1704000,1.1546248,140.85542168674698,2.2488961,-3.4686989253614007,-3.4686989253614007,1.0
1716000,1.1532661,134.39622641509433,2.8025134,-3.7352559635272393,-3.7352559635272393,1.0
1728000,1.1538732,97.96296296296296,2.3206806,3.062576148184863,3.062576148184863,1.0
1740000,1.1506355,105.43956043956044,2.8224292,2.601268731381582,2.601268731381582,1.0
1752000,1.153001,150.17105263157896,3.0914443,-2.6062215797106423,-2.6062215797106423,1.0
1764000,1.1541113,150.45794392523365,3.1149569,-3.2479935465035616,-3.2479935465035616,1.0
1776000,1.1523972,125.05970149253731,2.2603452,1.1820904034287183,1.1820904034287183,1.0
1788000,1.1481456,218.72549019607843,1.077422,-18.607666546106337,-18.607666546106337,1.0
1800000,1.1480904,136.5205479452055,2.636834,1.0589048348061025,1.0589048348061025,1.0
1812000,1.1430187,104.77631578947368,2.5726547,3.8234652218065763,3.8234652218065763,1.0
1824000,1.1417514,160.50819672131146,2.0477247,-5.977322042965498,-5.977322042965498,1.0
1836000,1.1396819,112.52272727272727,3.1200159,0.28030334413051605,0.28030334413051605,1.0
1848000,1.1428597,283.2736842105263,2.525402,-27.615439039782473,-27.615439039782473,1.0
1860000,1.1415246,116.69473684210526,3.4915059,2.867544186115265,2.867544186115265,1.0
1872000,1.1392481,118.79439252336448,2.1616483,-1.3674449313466794,-1.3674449313466794,1.0
1884000,1.1392595,99.76470588235294,2.636843,1.2187679164549883,1.2187679164549883,1.0
1896000,1.14229,132.24444444444444,2.403039,-1.3514809595213997,-1.3514809595213997,1.0
1908000,1.1452777,104.41228070175438,2.891536,1.9456145292834233,1.9456145292834233,1.0
1920000,1.14528,105.070796460177,2.9908516,3.2622422533752644,3.2622422533752644,1.0
1932000,1.1476588,101.00847457627118,3.019595,3.277966431136859,3.277966431136859,1.0
1944000,1.1482321,106.11607142857143,2.7374692,2.161012406327895,2.161012406327895,1.0
1956000,1.1446671,119.62,2.5042088,0.3196671736240387,0.3196671736240387,1.0
1968000,1.1381053,97.47747747747748,2.7513115,3.2169674046941705,3.2169674046941705,1.0
1980000,1.1340472,112.98969072164948,2.4905138,1.2398629305288964,1.2398629305288964,1.0
1992000,1.1324929,118.33720930232558,2.2413573,-0.05232488069423409,-0.05232488069423409,1.0
2004000,1.1312302,93.22608695652174,2.742978,2.684927975613138,2.684927975613138,1.0
2016000,1.1295317,107.8735632183908,2.6930532,1.751685746600119,1.751685746600119,1.0
2028000,1.1299037,120.83870967741936,2.7276013,-1.25434756408567,-1.25434756408567,1.0
2040000,1.1309907,134.30864197530863,2.4224021,-1.5362134929056521,-1.5362134929056521,1.0
2052000,1.1298127,80.3030303030303,2.8509116,4.548621742348922,4.548621742348922,1.0
2064000,1.1313452,319.48571428571427,2.5555081,-31.42343032705611,-31.42343032705611,1.0
2076000,1.1313837,102.91379310344827,2.8758543,1.9031613279005577,1.9031613279005577,1.0
2088000,1.1291149,88.68181818181819,2.6206148,2.661742810047034,2.661742810047034,1.0
2100000,1.128017,100.11206896551724,2.683816,3.37592624548154,3.37592624548154,1.0
2112000,1.1265126,126.62886597938144,2.8029144,-1.418793834270315,-1.418793834270315,1.0
2124000,1.1225725,82.71126760563381,2.9349432,3.2270836672849126,3.2270836672849126,1.0
2136000,1.1204699,91.80373831775701,2.7468343,3.9292837671030347,3.9292837671030347,1.0
2148000,1.123564,107.73913043478261,3.0931478,0.9242756276027017,0.9242756276027017,1.0
2160000,1.1239614,95.0,2.9742177,4.611052670290595,4.611052670290595,1.0
2172000,1.1212068,109.34939759036145,3.0593903,4.43273837864399,4.43273837864399,1.0
2184000,1.1235323,94.13541666666667,2.6495655,3.688194766640663,3.688194766640663,1.0
2196000,1.1243033,90.79518072289157,2.5514405,4.164024763717884,4.164024763717884,1.0
2208000,1.1200072,181.0,2.2906446,-5.640163747013593,-5.640163747013593,1.0
2220000,1.1206636,100.75257731958763,3.2576747,5.455498444050858,5.455498444050858,1.0
2232000,1.1235178,220.20618556701032,2.4678483,-18.17278926773947,-18.17278926773947,1.0
2244000,1.1248486,95.91891891891892,2.6486282,2.8083337036046117,2.8083337036046117,1.0
2256000,1.1247718,89.52100840336135,2.4881399,1.762605494310876,1.762605494310876,1.0
2268000,1.1271257,94.68571428571428,2.6844616,3.817301797299158,3.817301797299158,1.0
2280000,1.1285164,102.19626168224299,2.746287,0.8732092881871161,0.8732092881871161,1.0
2292000,1.1280413,95.36893203883496,2.4472594,2.3762138601645684,2.3762138601645684,1.0
2304000,1.1308253,92.94791666666667,2.948508,3.6446737683925434,3.6446737683925434,1.0
2316000,1.1326598,316.9142857142857,2.733467,-33.612019784748554,-33.612019784748554,1.0
2328000,1.136268,85.70149253731343,3.266219,4.1155475849535925,4.1155475849535925,1.0
2340000,1.134069,102.64150943396227,3.1440516,2.2477989534162126,2.2477989534162126,1.0
2352000,1.1324742,105.38524590163935,2.5235844,-0.6010924924592502,-0.6010924924592502,1.0
2364000,1.1325445,142.2111111111111,3.0297666,0.8369319642131979,0.8369319642131979,1.0
2376000,1.1299348,101.38,2.797699,-0.2830059621848312,-0.2830059621848312,1.0
2388000,1.1337138,101.97916666666667,3.1017985,3.2203129225720963,3.2203129225720963,1.0
2400000,1.1305674,115.48039215686275,2.6096494,1.1594986646406111,1.1594986646406111,1.0
2412000,1.131905,95.58252427184466,3.0078673,0.3191744205171028,0.3191744205171028,1.0
2424000,1.133347,92.25925925925925,2.6320686,2.315600347518921,2.315600347518921,1.0
2436000,1.131276,102.40449438202248,2.4284043,-1.695692150110609,-1.695692150110609,1.0
2448000,1.1303039,95.68867924528301,2.8184366,3.2688220980866203,3.2688220980866203,1.0
2460000,1.1256906,87.21538461538462,3.4439151,5.249322728897498,5.249322728897498,1.0
2472000,1.1180425,183.16666666666666,2.7206373,-12.207422934660391,-12.207422934660391,1.0
2484000,1.1176609,92.328,3.1363492,3.346338856852416,3.346338856852416,1.0
2496000,1.1181949,96.5040650406504,3.3143606,4.310744185585621,4.310744185585621,1.0
2508000,1.1166308,87.90972222222223,3.1344643,4.309404956442969,4.309404956442969,1.0
2520000,1.116264,86.81021897810218,2.9673388,3.9299501346466235,3.9299501346466235,1.0
2532000,1.1142924,93.75757575757575,3.0582097,3.0052004203796385,3.0052004203796385,1.0
2544000,1.1069331,84.72321428571429,2.5782733,4.120944131264644,4.120944131264644,1.0
2556000,1.1057404,111.30841121495327,3.1568706,4.905200282096863,4.905200282096863,1.0
2568000,1.1095235,102.95192307692308,2.5249324,-3.3458328894697704,-3.3458328894697704,1.0
2580000,1.1122314,124.94252873563218,3.2740273,0.9961688943292902,0.9961688943292902,1.0
2592000,1.1112761,85.33009708737865,2.9850285,4.856570884012259,4.856570884012259,1.0
2604000,1.1107867,111.88785046728972,2.5095,-0.7784587752144292,-0.7784587752144292,1.0
2616000,1.112736,92.33898305084746,3.6292372,5.347740370338246,5.347740370338246,1.0
2628000,1.1129992,92.15254237288136,2.9678702,2.9271190237190763,2.9271190237190763,1.0
2640000,1.110425,97.3921568627451,3.0626967,4.469444641879961,4.469444641879961,1.0
2652000,1.109006,89.64220183486239,3.2352712,5.466818302327936,5.466818302327936,1.0
2664000,1.1056966,98.5925925925926,3.1199963,2.612232562872248,2.612232562872248,1.0
2676000,1.1028403,102.05494505494505,2.8379414,1.7429631531238556,1.7429631531238556,1.0
2688000,1.1018399,92.27358490566037,3.460867,6.224056856249863,6.224056856249863,1.0
2700000,1.100309,108.49295774647888,2.6283824,-0.32036996715598637,-0.32036996715598637,1.0
2712000,1.0982332,152.41935483870967,2.4247696,-8.110325732956762,-8.110325732956762,1.0
2724000,1.093132,74.87704918032787,2.8476577,3.340108771513148,3.340108771513148,1.0
2736000,1.0907378,94.2156862745098,3.3030865,4.787954092025757,4.787954092025757,1.0
2748000,1.0866796,91.85714285714286,3.1937482,6.720068258898599,6.720068258898599,1.0
2760000,1.0869069,102.23076923076923,2.9150774,3.2653989273568857,3.2653989273568857,1.0
2772000,1.0863639,415.99,3.01953,-49.17433449089527,-49.17433449089527,1.0
2784000,1.083365,107.22689075630252,3.0400388,1.9841884094425755,1.9841884094425755,1.0
2796000,1.0833355,90.54615384615384,3.0802603,3.5800258135067597,3.5800258135067597,1.0
2808000,1.0824319,90.56488549618321,3.5225923,4.191094258814368,4.191094258814368,1.0
2820000,1.079967,95.95161290322581,3.2518764,2.742070180273825,2.742070180273825,1.0
2832000,1.0764439,82.65573770491804,3.0766876,3.8683063128932575,3.8683063128932575,1.0
2844000,1.0764247,96.56028368794327,3.4739392,2.5351066855674094,2.5351066855674094,1.0
2856000,1.0782335,86.8273381294964,3.228214,4.286571021560285,4.286571021560285,1.0
2868000,1.0795733,92.20472440944881,3.6832378,8.486876649180735,8.486876649180735,1.0
2880000,1.0797539,98.69421487603306,3.2855353,3.7654273332643116,3.7654273332643116,1.0
2892000,1.0776284,99.79166666666667,3.4420228,3.535139280060927,3.535139280060927,1.0
2904000,1.0766144,81.45138888888889,3.5415106,5.949768669075436,5.949768669075436,1.0
2916000,1.0752085,78.76821192052981,3.3749828,4.551545579307127,4.551545579307127,1.0
2928000,1.077001,90.48461538461538,3.1755831,3.934872264586962,3.934872264586962,1.0
2940000,1.0754703,93.09302325581395,3.6057117,4.519121641798537,4.519121641798537,1.0
2952000,1.0722367,77.8108108108108,3.499966,6.907888935009638,6.907888935009638,1.0
2964000,1.0725344,90.37121212121212,3.3051891,2.949621614181634,2.949621614181634,1.0
2976000,1.0741258,81.8955223880597,3.4286926,4.5271608538097805,4.5271608538097805,1.0
2988000,1.0754176,144.97752808988764,2.8100243,-0.8981055678291754,-0.8981055678291754,1.0
3000000,1.0743157,89.78181818181818,3.12768,2.5866668300195172,2.5866668300195172,1.0
3012000,1.0741005,88.34426229508196,3.6858642,7.075546817212809,7.075546817212809,1.0
3024000,1.0764337,89.82,2.5989363,2.0556671947240828,2.0556671947240828,1.0
3036000,1.0796632,84.9326923076923,3.2499068,4.398077302254164,4.398077302254164,1.0
3048000,1.0838706,126.78947368421052,2.8294837,-3.166917228160944,-3.166917228160944,1.0
3060000,1.0836815,149.92592592592592,2.909491,-4.683332998995428,-4.683332998995428,1.0
3072000,1.0833484,88.92424242424242,3.1120403,3.355934702085726,3.355934702085726,1.0
3084000,1.0835716,86.04,3.4362264,5.0769336204528805,5.0769336204528805,1.0
3096000,1.0841215,100.62385321100918,3.7357733,5.16070363609069,5.16070363609069,1.0
3108000,1.0854472,129.08080808080808,3.6505034,0.8176771877992033,0.8176771877992033,1.0
3120000,1.0838307,88.49565217391304,3.1809585,4.49468426149467,4.49468426149467,1.0
3132000,1.0831299,100.24418604651163,3.3108823,5.559020013668958,5.559020013668958,1.0
3144000,1.0843879,122.41509433962264,3.4241343,0.9882075488567352,0.9882075488567352,1.0
3156000,1.0822476,84.4322033898305,3.454179,5.636158422898438,5.636158422898438,1.0
3168000,1.083355,110.14606741573034,3.2658074,2.921535787957438,2.921535787957438,1.0
3180000,1.0863378,116.05882352941177,3.1635475,0.21977148745574204,0.21977148745574204,1.0
3192000,1.0890929,88.40350877192982,3.1526563,4.096377070053764,4.096377070053764,1.0
3204000,1.0911599,180.64,3.4720106,-9.222000082492828,-9.222000082492828,1.0
3216000,1.0904945,85.3931623931624,3.6847932,5.975431358762856,5.975431358762856,1.0
3228000,1.0890522,97.15972222222223,3.229147,1.5369214829471376,1.5369214829471376,1.0
3240000,1.0880585,84.64748201438849,3.5335596,5.485252079346197,5.485252079346197,1.0
3252000,1.089179,76.75968992248062,3.4920702,5.580599203705788,5.580599203705788,1.0
3264000,1.0898567,113.52380952380952,3.2945619,2.204762331644694,2.204762331644694,1.0
3276000,1.09228,111.91964285714286,3.1615462,-0.7703214794920202,-0.7703214794920202,1.0
3288000,1.0936213,90.53571428571429,3.1289701,4.0899402117943975,4.0899402117943975,1.0
3300000,1.0944386,111.71532846715328,3.4796782,0.6541365519927366,0.6541365519927366,1.0
3312000,1.0955987,103.23423423423424,3.8268237,4.093243583365604,4.093243583365604,1.0
3324000,1.095765,87.92592592592592,3.9308088,6.322716315587361,6.322716315587361,1.0
3336000,1.0938479,77.86842105263158,3.4344435,5.583772053451915,5.583772053451915,1.0
3348000,1.0935235,84.77142857142857,3.537141,4.609404981136322,4.609404981136322,1.0
3360000,1.0952716,90.59633027522936,3.6085935,6.040673056873707,6.040673056873707,1.0
3372000,1.0959191,72.88590604026845,3.645,6.595749548617626,6.595749548617626,1.0
3384000,1.0958116,132.68041237113403,3.7161033,0.7848640741134176,0.7848640741134176,1.0
3396000,1.0935202,128.6153846153846,2.5733047,-3.330136539184884,-3.330136539184884,1.0
3408000,1.0955057,136.6216216216216,3.3684034,-3.441522681507571,-3.441522681507571,1.0
3420000,1.0977814,86.5187969924812,3.2072577,2.5328285463831643,2.5328285463831643,1.0
3432000,1.1002665,82.8961038961039,3.503252,4.02129029458569,4.02129029458569,1.0
3444000,1.0987567,100.09322033898304,3.7107744,5.250424065832364,5.250424065832364,1.0
3456000,1.0994114,84.16901408450704,2.9629877,3.094014499808701,3.094014499808701,1.0
3468000,1.0979093,89.34920634920636,3.3663714,4.251181474820835,4.251181474820835,1.0
3480000,1.0955983,101.81395348837209,3.0344195,3.195333683013916,3.195333683013916,1.0
3492000,1.0939404,76.76515151515152,3.2322195,2.86197554314578,2.86197554314578,1.0
3504000,1.0909377,92.79661016949153,2.638685,0.8894071877002716,0.8894071877002716,1.0
3516000,1.0939302,116.17647058823529,3.5400553,1.484733961710409,1.484733961710409,1.0
3528000,1.0952978,101.89830508474576,3.4942238,4.633475027852139,4.633475027852139,1.0
3540000,1.0954143,83.24137931034483,3.6819293,6.1543680302028,6.1543680302028,1.0
3552000,1.0923808,94.77477477477477,3.5583935,4.566066406868599,4.566066406868599,1.0
3564000,1.0932,84.01351351351352,3.0435972,3.448495364851422,3.448495364851422,1.0
3576000,1.0953635,89.16379310344827,3.013987,4.848071900281039,4.848071900281039,1.0
3588000,1.0972228,83.26717557251908,3.2381544,5.1562018089516215,5.1562018089516215,1.0
3600000,1.0970973,105.01418439716312,3.4761906,2.481103477763458,2.481103477763458,1.0
3612000,1.09706,90.70161290322581,3.406127,4.355826924486858,4.355826924486858,1.0
3624000,1.0938724,94.5,3.7432704,4.986905150647674,4.986905150647674,1.0
3636000,1.0950009,83.01709401709402,3.533572,5.235593455827843,5.235593455827843,1.0
3648000,1.0924691,123.33333333333333,3.8360097,0.24076946561153117,0.24076946561153117,1.0
3660000,1.0873071,79.92567567567568,3.757444,5.4790251863246064,5.4790251863246064,1.0
3672000,1.083142,84.02255639097744,3.6320355,6.181733591079712,6.181733591079712,1.0
3684000,1.0845872,83.66666666666667,3.4225361,4.125791068929825,4.125791068929825,1.0
