Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
519000,1.4005585,26.37614679,-1.3510897,0.728029796,0.728029796,1
,,,,,,
522000,1.4005585,27.52380952,-1.1364797,1.038380903,1.038380903,1
,,,,,,
525000,1.4005585,26.22727273,-1.3581325,0.465891965,0.465891965,1
,,,,,,
528000,1.4005585,26.92523364,-1.2128547,0.966887116,0.966887116,1
,,,,,,
531000,1.4005586,26.29090909,-1.2791606,0.558896797,0.558896797,1
,,,,,,
534000,1.4001403,28,-1.2040778,1.015559073,1.015559073,1
,,,,,,
537000,1.3993226,27.06542056,-1.001311,1.216290087,1.216290087,1
,,,,,,
540000,1.3993226,27.4245283,-1.0196664,1.332575235,1.332575235,1
,,,,,,
543000,1.3993226,26.61111111,-1.1611395,0.747789274,0.747789274,1
,,,,,,
546000,1.3993226,26.6146789,-1.1220484,0.783977897,0.783977897,1
,,,,,,
549000,1.3993226,26.05405405,-1.2696449,0.363232954,0.363232954,1
,,,,,,
552000,1.3993226,26.86111111,-1.1668298,0.534737219,0.534737219,1
,,,,,,
555000,1.3988011,27.19626168,-1.1425235,0.96689105,0.96689105,1
,,,,,,
558000,1.3983003,26.77570093,-0.9036364,1.179513423,1.179513423,1
,,,,,,
561000,1.3983004,29.39795918,-0.87216055,1.346944637,1.346944637,1
,,,,,,
564000,1.3983002,28.56435644,-0.9769248,1.017308566,1.017308566,1
,,,,,,
567000,1.3983004,28.53921569,-1.0080856,1.253735647,1.253735647,1
,,,,,,
570000,1.3983003,25.71428571,-1.0441401,1.163230148,1.163230148,1
,,,,,,
573000,1.3983004,28.30097087,-0.89042574,1.74837856,1.74837856,1
,,,,,,
576000,1.397692,27.20560748,-0.6375495,1.905364369,1.905364369,1
,,,,,,
579000,1.3974022,26.7037037,-0.8407132,1.052140167,1.052140167,1
,,,,,,
582000,1.3974022,26.85185185,-0.836903,0.952587899,0.952587899,1
,,,,,,
585000,1.3974023,28.09803922,-0.6715071,2.04727338,2.04727338,1
,,,,,,
588000,1.3974022,27.47169811,-0.88403463,0.846488309,0.846488309,1
,,,,,,
591000,1.3974022,28.09708738,-0.7529382,1.49219492,1.49219492,1
,,,,,,
594000,1.3974023,29.15151515,-0.7728808,1.366837845,1.366837845,1
,,,,,,
597000,1.3966725,26.88888889,-0.64429563,1.630430641,1.630430641,1
,,,,,,
600000,1.3965361,27.84761905,-0.5057137,2.072006872,2.072006872,1
,,,,,,
603000,1.3965358,27.83495146,-0.5569836,1.75700157,1.75700157,1
,,,,,,
606000,1.3965359,27.89423077,-0.53687656,1.987404835,1.987404835,1
,,,,,,
609000,1.3965359,26.27272727,-0.58455825,1.649596073,1.649596073,1
,,,,,,
612000,1.3965359,27.81730769,-0.46148902,2.271923254,2.271923254,1
,,,,,,
615000,1.3964453,27.65178571,-0.53955483,2.116164525,2.116164525,1
,,,,,,
618000,1.3953161,27.72164948,-0.118259296,2.858887356,2.858887356,1
,,,,,,
621000,1.3953162,26.81481481,-0.36046052,1.883171605,1.883171605,1
,,,,,,
624000,1.3953161,27.65384615,-0.23658293,2.392093441,2.392093441,1
,,,,,,
627000,1.395316,29.35,-0.43945798,1.93979369,1.93979369,1
,,,,,,
630000,1.3953161,28.96969697,-0.358076,2.130651765,2.130651765,1
,,,,,,
633000,1.3953161,28.56862745,-0.46116248,1.871105856,1.871105856,1
,,,,,,
636000,1.3952029,27.23584906,-0.5171428,1.465049781,1.465049781,1
,,,,,,
639000,1.394615,27.02777778,-0.23115276,2.35957759,2.35957759,1
,,,,,,
642000,1.3946148,27.18867925,-0.11743344,2.509022018,2.509022018,1
,,,,,,
645000,1.3946148,28,-0.23375003,2.255627737,2.255627737,1
,,,,,,
648000,1.394615,26.68518519,-0.048834614,2.461576391,2.461576391,1
,,,,,,
651000,1.394615,27.65714286,-0.21159706,2.142450356,2.142450356,1
,,,,,,
654000,1.3946149,27.90196078,-0.26346025,2.303987696,2.303987696,1
,,,,,,
657000,1.3941729,26.7037037,-0.11612136,2.620126593,2.620126593,1
,,,,,,
660000,1.3932399,26.09090909,-0.14883256,2.196727509,2.196727509,1
,,,,,,
663000,1.3932399,26.58715596,0.21823917,2.76534816,2.76534816,1
,,,,,,
666000,1.3932399,28.64356436,0.059446562,2.590851946,2.590851946,1
,,,,,,
669000,1.3932401,27.22429907,-0.024970237,2.64631754,2.64631754,1
,,,,,,
672000,1.39324,27.84615385,-0.034661546,2.48203538,2.48203538,1
,,,,,,
675000,1.39324,27.99029126,-0.035778224,2.904656523,2.904656523,1
,,,,,,
678000,1.392564,28.58823529,0.18085617,3.455632945,3.455632945,1
,,,,,,
681000,1.391887,27.94174757,0.3120839,3.522591957,3.522591957,1
,,,,,,
684000,1.3918868,28.66336634,0.2494851,3.011760142,3.011760142,1
,,,,,,
687000,1.3918868,27.56190476,0.33072478,3.420015383,3.420015383,1
,,,,,,
690000,1.3918868,27.58095238,0.26461747,3.350091737,3.350091737,1
,,,,,,
693000,1.391887,27.25471698,0.35349762,3.183798898,3.183798898,1
,,,,,,
696000,1.3918868,29.06,0.22476612,3.663594881,3.663594881,1
,,,,,,
699000,1.3913573,28.54901961,0.30083996,3.588079565,3.588079565,1
,,,,,,
