Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
5550000,1.478659,50.61790017211704,21.103912,29.276706432311343,29.276706432311343,42.810547,0.16296972,0.00021699465,0.17233153,0.0036193437,1.0
5580000,1.4780861,48.90531561461794,21.521696,27.848541225111763,27.848541225111763,43.706085,0.171434,0.00021648966,0.17216322,0.003610944,1.0
5610000,1.4778134,49.582770270270274,21.373177,28.885320913801724,28.885320913801724,44.764397,0.16046628,0.00021608375,0.17202789,0.0036041918,1.0
5640000,1.4775105,50.82931034482758,21.870499,30.097102910382993,30.097102910382993,44.693344,0.1727866,0.0002156754,0.17189181,0.0035974002,1.0
5670000,1.4775504,50.57388316151203,21.813385,29.54794578964657,29.54794578964657,46.10336,0.1569107,0.00021516683,0.17172225,0.003588941,1.0
5700000,1.4771875,49.863945578231295,21.847595,28.8966024587215,28.8966024587215,46.8518,0.18809459,0.00021466287,0.17155428,0.0035805583,1.0
5730000,1.476569,50.80276816608997,21.587347,29.87205381354314,29.87205381354314,43.22712,0.15787145,0.00021425328,0.17141774,0.003573745,1.0
5760000,1.4762282,52.976618705035975,21.158358,31.912321589619136,31.912321589619136,41.557198,0.16645491,0.00021384729,0.1712824,0.003566992,1.0
5790000,1.475874,52.73345259391771,21.259077,31.64256550043768,31.64256550043768,42.366196,0.14655289,0.00021343397,0.17114462,0.0035601174,1.0
5820000,1.4754329,51.96113074204947,21.853153,31.468404909115378,31.468404909115378,40.358353,0.15620291,0.0002129263,0.1709754,0.0035516731,1.0
5850000,1.4747467,52.85637342908438,21.614954,31.1232869999627,31.1232869999627,39.23392,0.15781334,0.00021240706,0.17080233,0.0035430356,1.0
5880000,1.4739686,53.05045045045045,22.032187,32.08256582558692,32.08256582558692,40.41562,0.14184953,0.00021199335,0.17066443,0.0035361543,1.0
5910000,1.4736674,51.91021126760563,22.141977,30.99462141936094,30.99462141936094,41.836365,0.15684143,0.00021157823,0.17052606,0.00352925,1.0
5940000,1.4731688,53.67700729927007,21.851192,32.668393752000625,32.668393752000625,39.462357,0.1405474,0.00021116738,0.17038909,0.003522417,1.0
5970000,1.4727508,54.39556377079482,21.674803,33.149946426507945,33.149946426507945,41.04338,0.17259884,0.00021075833,0.17025277,0.0035156123,1.0
6000000,1.4725795,55.057943925233644,21.2873,33.91660841948518,33.91660841948518,39.965805,0.12293515,0.0002102395,0.17007983,0.0035069827,1.0
6030000,1.4721158,53.62112932604736,21.611433,33.1092918359951,33.1092918359951,40.800297,0.14478555,0.00020972564,0.16990852,0.0034984355,1.0
6060000,1.4714909,54.2670349907919,21.449205,33.069870873434986,33.069870873434986,42.2616,0.13998514,0.00020931312,0.16977102,0.003491574,1.0
6090000,1.4708956,55.166355140186916,21.463427,33.922166229185656,33.922166229185656,39.06054,0.15421633,0.00020889554,0.16963187,0.0034846286,1.0
6120000,1.4707046,54.24354243542435,21.829811,33.83778187236663,33.83778187236663,41.365013,0.14735231,0.00020848365,0.16949454,0.0034777778,1.0
6150000,1.470809,55.62734082397004,21.56818,35.203159686079566,35.203159686079566,39.13474,0.14516883,0.00020796868,0.16932286,0.003469211,1.0
6180000,1.4703763,56.51930501930502,21.337696,35.62756013025269,35.62756013025269,40.930305,0.13389127,0.00020744692,0.16914895,0.0034605328,1.0
6210000,1.469753,56.32887189292543,21.356358,35.62911542811312,35.62911542811312,39.46249,0.13511533,0.00020703499,0.16901168,0.0034536808,1.0
6240000,1.4690933,55.91477272727273,21.854862,36.0485224722687,36.0485224722687,42.855988,0.16047904,0.00020661906,0.16887303,0.0034467627,1.0
6270000,1.4686079,57.14563106796116,21.61429,36.87988818918617,36.87988818918617,40.35103,0.120451264,0.00020619883,0.16873293,0.0034397729,1.0
6300000,1.4677875,58.32213438735178,21.545156,37.80459688079687,37.80459688079687,37.34609,0.12771526,0.00020578485,0.16859493,0.0034328874,1.0
6330000,1.4665698,57.3415559772296,21.72806,37.14223276977409,37.14223276977409,42.37363,0.13717467,0.0002052624,0.16842078,0.0034241972,1.0
6360000,1.4658837,56.53045186640472,22.259974,36.60303986620629,36.60303986620629,39.908,0.12974541,0.00020474441,0.16824812,0.0034155808,1.0
6390000,1.4653383,57.609375,22.224339,36.50351277948357,36.50351277948357,38.636806,0.14544052,0.00020432775,0.16810924,0.0034086509,1.0
6420000,1.4650334,56.446360153256705,22.179695,35.89414401061234,35.89414401061234,40.8554,0.14323367,0.000203911,0.1679703,0.003401719,1.0
6450000,1.4641184,57.53515625,22.3703,37.54457799193915,37.54457799193915,41.231964,0.12726891,0.00020349096,0.16783029,0.0033947323,1.0
6480000,1.4633439,58.632936507936506,22.221352,39.0102979220923,39.0102979220923,39.82351,0.111351736,0.00020306974,0.16768992,0.003387726,1.0
6510000,1.462112,58.864,22.462313,39.18330053091049,39.18330053091049,41.363976,0.18782803,0.00020264843,0.16754943,0.0033807177,1.0
6540000,1.4613314,58.03529411764706,22.572254,38.44015493273266,38.44015493273266,42.932766,0.14764221,0.00020212618,0.16737539,0.0033720315,1.0
6570000,1.4604454,60.31211498973306,22.311758,40.25219192431898,40.25219192431898,40.60013,0.14812785,0.0002016016,0.16720054,0.0033633055,1.0
6600000,1.4593997,61.41164241164241,22.45809,41.038487446283355,41.038487446283355,41.92298,0.14507851,0.00020118544,0.1670618,0.003356384,1.0
6630000,1.4587833,62.259958071278824,22.893272,42.082672531364345,42.082672531364345,42.311264,0.1177082,0.0002007653,0.16692178,0.0033493952,1.0
6660000,1.4583954,62.32059447983015,23.13782,42.64095024398323,42.64095024398323,42.27256,0.14308392,0.00020034217,0.16678071,0.003342357,1.0
6690000,1.4579939,61.867924528301884,22.983925,42.06306581014857,42.06306581014857,44.689507,0.13267651,0.00019991558,0.1666385,0.003335261,1.0
6720000,1.457148,62.80891719745223,22.951992,42.699345351910644,42.699345351910644,45.01776,0.11859973,0.00019949282,0.16649762,0.0033282298,1.0
6750000,1.4561878,61.1522633744856,23.471241,42.11368859381903,42.11368859381903,44.35844,0.13714725,0.00019896832,0.16632278,0.0033195056,1.0
6780000,1.4557701,63.034408602150535,23.048077,43.9820681601508,43.9820681601508,44.3993,0.14610526,0.00019844368,0.16614789,0.0033107798,1.0
6810000,1.4554149,63.235546038543895,23.173483,43.79497810451581,43.79497810451581,44.786987,0.12763357,0.0001980195,0.1660065,0.0033037232,1.0
6840000,1.4546381,64.04555314533623,22.82312,44.802143376716565,44.802143376716565,46.44628,0.13582873,0.0001975928,0.16586423,0.0032966253,1.0
6870000,1.4537911,64.46724890829694,23.330645,45.53144949830776,45.53144949830776,45.316914,0.13420635,0.00019716879,0.1657229,0.0032895743,1.0
6900000,1.4527752,64.2472885032538,23.50079,44.85789289443456,44.85789289443456,46.8423,0.14874765,0.00019675326,0.16558439,0.0032826615,1.0
6930000,1.4518807,65.87053571428571,23.485003,46.95191974638562,46.95191974638562,43.63418,0.16771531,0.00019633705,0.16544569,0.003275739,1.0
6960000,1.4510459,65.1523178807947,23.493803,45.67597297044516,45.67597297044516,42.070538,0.14910448,0.00019591424,0.16530478,0.0032687066,1.0
6990000,1.449934,67.73684210526316,23.795088,48.51561720829534,48.51561720829534,46.425003,0.1546833,0.00019538676,0.16512893,0.0032599324,1.0
7020000,1.4489521,69.53176470588235,23.39097,48.881299405378456,48.881299405378456,46.025665,0.15490745,0.00019485073,0.16495025,0.003251016,1.0
7050000,1.4477812,67.8211009174312,24.057522,47.98894340975569,47.98894340975569,43.962975,0.15080386,0.00019442127,0.16480707,0.0032438727,1.0
7080000,1.4469653,68.38425925925925,23.814186,48.83512771419353,48.83512771419353,46.41069,0.13685161,0.00019399378,0.16466461,0.0032367625,1.0
7110000,1.4466244,64.73846153846154,24.340862,46.22861707864101,46.22861707864101,48.64515,0.1302737,0.00019356467,0.16452152,0.003229625,1.0
7140000,1.4460367,67.96100917431193,24.157171,49.32323002159049,49.32323002159049,45.85736,0.15435272,0.00019313539,0.16437843,0.0032224844,1.0
7170000,1.4451606,70.187648456057,23.853645,50.80567614935922,50.80567614935922,50.11969,0.1571809,0.00019270912,0.16423638,0.0032153937,1.0
7200000,1.4442357,69.43896713615024,24.412607,50.56866189781489,50.56866189781489,46.56296,0.14848466,0.00019227806,0.16409269,0.0032082247,1.0
7230000,1.4430492,68.93023255813954,24.559723,50.0853147606517,50.0853147606517,45.52539,0.14620267,0.00019185011,0.16395,0.0032011054,1.0
7260000,1.4422674,69.37385321100918,24.541914,51.74676621918419,51.74676621918419,50.247356,0.14894581,0.00019131495,0.16377163,0.003192205,1.0
7290000,1.4409745,70.17274939172749,24.505173,50.6500233997995,50.6500233997995,51.877235,0.15823194,0.00019078018,0.16359338,0.00318331,1.0
7320000,1.439959,71.90997566909975,24.909216,54.106750352104214,54.106750352104214,51.48992,0.16026169,0.00019034429,0.16344804,0.0031760586,1.0
7350000,1.4390813,70.11792452830188,25.464987,51.12042327105718,51.12042327105718,50.82148,0.13722205,0.00018991061,0.16330354,0.003168845,1.0
7380000,1.4381808,73.20398009950249,25.158766,54.362159818114336,54.362159818114336,44.913216,0.16428515,0.00018947996,0.16315997,0.0031616827,1.0
7410000,1.4377095,74.4748743718593,24.983355,56.19840843833271,56.19840843833271,48.470123,0.16144367,0.0001890416,0.16301386,0.0031543905,1.0
7440000,1.4371178,72.48529411764706,25.082724,54.20343435920921,54.20343435920921,52.056213,0.15306082,0.00018860228,0.16286743,0.0031470833,1.0
7470000,1.4361423,74.79545454545455,25.306837,56.40008219895941,56.40008219895941,53.53254,0.14445037,0.00018816603,0.16272198,0.0031398272,1.0
7500000,1.4353993,75.84871794871795,25.506227,57.680715781603105,57.680715781603105,50.822212,0.1760236,0.00018773053,0.16257685,0.0031325843,1.0
7530000,1.4345013,73.78304239401496,25.796637,56.08248523167541,56.08248523167541,51.3003,0.14376542,0.00018729444,0.16243148,0.0031253302,1.0
7560000,1.4332894,74.3157894736842,25.66552,56.62136859792217,56.62136859792217,50.67885,0.15017828,0.00018686557,0.16228849,0.0031181956,1.0
7590000,1.4320443,75.83846153846154,25.79674,59.07864929529337,59.07864929529337,55.48376,0.16301662,0.00018642533,0.16214174,0.0031108742,1.0
7620000,1.4308292,76.5452196382429,26.074375,59.97749673134289,59.97749673134289,49.95643,0.18105799,0.00018598764,0.16199583,0.003103593,1.0
7650000,1.4301432,75.21065989847716,26.366468,58.29617127549225,58.29617127549225,57.59088,0.15722653,0.0001855399,0.16184658,0.0030961456,1.0
7680000,1.4293607,75.04314720812182,26.218527,58.51012750582647,58.51012750582647,53.32482,0.16455157,0.0001851015,0.16170049,0.0030888538,1.0
7710000,1.4281688,80.14864864864865,26.225883,63.77924335067337,63.77924335067337,53.740776,0.16552117,0.00018466485,0.1615549,0.003081591,1.0
7740000,1.4272646,79.97035040431267,26.563637,63.297264133823525,63.297264133823525,59.449677,0.17501289,0.00018421878,0.16140625,0.0030741715,1.0
7770000,1.4261063,77.7578947368421,26.752678,61.04933590920348,61.04933590920348,57.84556,0.17020103,0.00018377576,0.16125858,0.003066802,1.0
7800000,1.4250811,80.13243243243244,26.735014,63.786342837359456,63.786342837359456,54.033707,0.16553766,0.0001833294,0.16110976,0.0030593774,1.0
7830000,1.4242243,83.38202247191012,26.710556,66.90284877262089,66.90284877262089,61.67218,0.17834502,0.00018287421,0.16095805,0.0030518062,1.0
7860000,1.4232249,81.87016574585635,26.877779,64.56567108137173,64.56567108137173,61.420143,0.17313838,0.00018242485,0.16080824,0.0030443317,1.0
7890000,1.4221797,81.14516129032258,27.275951,64.42274558674443,64.42274558674443,59.28049,0.15668973,0.00018187547,0.16062514,0.0030351935,1.0
7920000,1.4211549,85.0674486803519,27.15309,69.4532655409869,69.4532655409869,62.973835,0.18323049,0.00018142756,0.1604758,0.003027744,1.0
7950000,1.4201821,84.65902578796562,27.310669,68.5908898149218,68.5908898149218,67.320496,0.15354583,0.00018108636,0.16036208,0.0030220682,1.0
7980000,1.4192277,83.05084745762711,27.922615,67.9556549009396,67.9556549009396,62.90207,0.17376244,0.00018063426,0.1602114,0.0030145491,1.0
8010000,1.4188935,85.45402298850574,28.250555,69.61401382715627,69.61401382715627,65.68642,0.16264218,0.00018018293,0.16006094,0.0030070422,1.0
8040000,1.4178815,83.07605633802817,28.300207,67.95630740985817,67.95630740985817,65.564476,0.18113855,0.00017972867,0.15990955,0.0029994862,1.0
8070000,1.4167243,84.66951566951568,28.993906,68.53901977654536,68.53901977654536,67.27281,0.15705201,0.00017927628,0.1597587,0.0029919604,1.0
8100000,1.4156337,90.10975609756098,28.421524,74.35658391219813,74.35658391219813,67.46039,0.1896137,0.00017882546,0.1596085,0.0029844632,1.0
8130000,1.4147571,86.58892128279884,29.433893,72.1517102169226,72.1517102169226,69.226456,0.16929856,0.00017837118,0.15945706,0.002976906,1.0
8160000,1.4139501,87.01461988304094,30.092617,71.84154627337094,71.84154627337094,70.77939,0.16939661,0.00017791986,0.1593066,0.0029694,1.0
8190000,1.41289,90.42201834862385,30.29875,75.39050363546482,75.39050363546482,70.84262,0.1562194,0.00017746538,0.15915512,0.00296184,1.0
8220000,1.4119637,88.42089552238807,30.307213,73.43773052265395,73.43773052265395,73.92854,0.1682958,0.00017700937,0.15900308,0.0029542549,1.0
8250000,1.4109561,90.01515151515152,30.780928,75.49705084164937,75.49705084164937,75.27678,0.15972812,0.00017654899,0.15884961,0.002946597,1.0
8280000,1.409996,96.30744336569579,30.602346,80.32192957979962,80.32192957979962,75.3446,0.163535,0.0001760892,0.15869638,0.0029389504,1.0
8310000,1.4091055,96.54397394136808,31.39315,79.84331443410743,79.84331443410743,70.5182,0.18081415,0.00017562415,0.15854138,0.0029312144,1.0
8340000,1.4081599,93.29559748427673,31.846281,77.90181310371783,77.90181310371783,76.90307,0.15929163,0.00017516359,0.15838784,0.0029235538,1.0
8370000,1.407663,98.24503311258277,31.950785,82.31537844112377,82.31537844112377,75.39598,0.16776393,0.000174698,0.15823266,0.0029158096,1.0
8400000,1.4068205,98.21782178217822,32.651295,82.85764769457354,82.85764769457354,77.48622,0.1814523,0.00017423535,0.15807843,0.0029081139,1.0
8430000,1.4061906,102.35051546391753,32.78054,85.67788045963471,85.67788045963471,72.3401,0.18281436,0.0001737742,0.15792468,0.002900442,1.0
8460000,1.4053619,101.32191780821918,33.18732,85.89937527436916,85.89937527436916,80.1342,0.17158726,0.0001733028,0.15776758,0.0028926013,1.0
8490000,1.4045208,94.49363057324841,33.74296,79.94495806079001,79.94495806079001,77.514755,0.16589212,0.00017284439,0.15761477,0.002884977,1.0
8520000,1.4038521,101.44027303754267,33.259438,84.94066342640248,84.94066342640248,81.00444,0.15697657,0.00017237387,0.15745793,0.002877151,1.0
8550000,1.40323,97.61184210526316,34.85391,83.43377350192321,83.43377350192321,77.72958,0.15109481,0.00017190858,0.15730286,0.0028694123,1.0
8580000,1.4026207,99.24161073825503,34.875034,83.92854553102251,83.92854553102251,82.091965,0.16008386,0.00017144217,0.15714738,0.0028616546,1.0
8610000,1.401956,102.67235494880546,35.6165,88.03635877740794,88.03635877740794,77.532364,0.16842139,0.00017097798,0.15699264,0.0028539328,1.0
8640000,1.4015579,102.54195804195804,36.07873,87.89940981902053,87.89940981902053,89.88209,0.16171935,0.00017061904,0.15687294,0.0028479616,1.0
8670000,1.4005793,104.6830985915493,36.210155,89.14519476974515,89.14519476974515,82.937485,0.15633741,0.00017026748,0.15675582,0.0028421143,1.0
8700000,1.3993349,105.12014134275618,37.11562,92.26435079928422,92.26435079928422,89.0293,0.14129132,0.00016979058,0.15659687,0.0028341822,1.0
8730000,1.3984222,103.19097222222223,37.923916,89.91105309108065,89.91105309108065,97.21263,0.12910211,0.0001693175,0.15643916,0.0028263137,1.0
8760000,1.397466,104.1859649122807,38.26487,92.39238598639506,92.39238598639506,93.70816,0.16632512,0.00016884049,0.15628016,0.0028183796,1.0
8790000,1.396513,112.72727272727273,38.01095,98.02865582478769,98.02865582478769,94.30092,0.15399887,0.00016836642,0.15612209,0.0028104936,1.0
8820000,1.3957275,113.33969465648855,38.175793,97.32218860123903,97.32218860123903,96.190765,0.14822373,0.00016788274,0.15596089,0.0028024488,1.0
8850000,1.3950799,111.38805970149254,39.580475,96.86886893101592,96.86886893101592,104.01388,0.14721149,0.00016739918,0.15579969,0.002794405,1.0
8880000,1.3944149,116.25882352941177,39.85722,100.4704810853098,100.4704810853098,97.710976,0.13846059,0.00016703566,0.15567857,0.002788359,1.0
8910000,1.3934667,115.91439688715953,40.514748,100.18046045859964,100.18046045859964,102.319305,0.14547911,0.00016667196,0.15555727,0.0027823087,1.0
8940000,1.3924206,115.91796875,41.043777,101.95686140656471,101.95686140656471,110.863846,0.13900265,0.00016618459,0.15539484,0.0027742027,1.0
8970000,1.3916082,112.81439393939394,42.124638,97.58591648168635,97.58591648168635,111.0264,0.1265593,0.00016569774,0.15523256,0.002766105,1.0
9000000,1.3908473,119.56626506024097,42.864597,105.2750305574103,105.2750305574103,113.04289,0.15136799,0.00016521124,0.15507041,0.002758013,1.0
9030000,1.3900535,118.40239043824701,43.62792,104.7420795044576,104.7420795044576,123.15297,0.14650121,0.00016472295,0.15490764,0.002749891,1.0
9060000,1.3896465,125.56967213114754,44.03436,108.11373775145587,108.11373775145587,126.41136,0.12757914,0.0001642245,0.15474147,0.0027416,1.0
9090000,1.3891693,126.74122807017544,45.156258,111.35221799622234,111.35221799622234,126.318275,0.1583229,0.00016385043,0.1546168,0.0027353778,1.0
9120000,1.3884053,125.12605042016807,44.669292,108.12468395513646,108.12468395513646,126.59491,0.13833354,0.00016347232,0.15449074,0.0027290892,1.0
9150000,1.3875772,123.06198347107438,45.130505,109.36434937705678,109.36434937705678,123.49611,0.1449652,0.00016297925,0.15432636,0.0027208873,1.0
9180000,1.3871963,125.63865546218487,45.19073,109.7032220604039,109.7032220604039,126.26573,0.13607416,0.00016248584,0.15416193,0.0027126805,1.0
9210000,1.3869262,127.04291845493562,45.52976,110.15201371524466,110.15201371524466,122.043,0.13465424,0.00016199372,0.15399787,0.0027044942,1.0
9240000,1.3864846,126.67659574468085,45.66581,109.15967631948755,109.15967631948755,129.18405,0.12569143,0.00016162169,0.15387389,0.002698307,1.0
9270000,1.3860223,130.60087719298247,45.856564,115.70277286621562,115.70277286621562,127.78334,0.1281053,0.00016125149,0.15375045,0.0026921493,1.0
9300000,1.3854315,131.05752212389382,46.263004,116.31816935644275,116.31816935644275,129.7443,0.15062702,0.00016075384,0.15358457,0.002683872,1.0
9330000,1.3845878,133.54708520179372,45.919,119.83831099865148,119.83831099865148,133.04362,0.14008544,0.00016025742,0.1534191,0.0026756139,1.0
9360000,1.3841325,132.56,46.569756,115.61811092800565,115.61811092800565,137.26497,0.114626564,0.0001597557,0.15325189,0.0026672678,1.0
9390000,1.3839655,136.44036697247705,47.33993,119.21636692974546,119.21636692974546,135.95212,0.15396054,0.00015938011,0.15312669,0.0026610217,1.0
9420000,1.3833966,136.6834862385321,47.411255,121.01062361253511,121.01062361253511,133.50146,0.13768494,0.0001590054,0.15300179,0.0026547885,1.0
9450000,1.3829226,139.76415094339623,47.067772,124.83097928006885,124.83097928006885,133.58783,0.13091905,0.00015849734,0.15283239,0.0026463377,1.0
9480000,1.3824159,144.25242718446603,47.264355,130.68810471747685,130.68810471747685,139.87173,0.13324541,0.00015798681,0.15266225,0.002637846,1.0
9510000,1.3818115,132.76315789473685,47.333763,118.84377148129919,118.84377148129919,142.98752,0.13473368,0.00015748499,0.15249497,0.0026294985,1.0
9540000,1.3812188,133.6027397260274,48.51317,118.43568989011976,118.43568989011976,138.43895,0.14738937,0.00015710856,0.1523695,0.002623238,1.0
9570000,1.3805432,135.96803652968038,49.24367,125.23568555753525,125.23568555753525,149.71494,0.12637669,0.0001567387,0.1522462,0.0026170858,1.0
9600000,1.3795571,148.30348258706468,49.075333,135.8836291820849,135.8836291820849,153.8804,0.12346634,0.00015624047,0.15208013,0.0026087984,1.0
9630000,1.3788552,144.09661835748793,50.11412,131.21928377427918,131.21928377427918,150.57257,0.15524486,0.00015573253,0.15191081,0.00260035,1.0
9660000,1.378177,150.15151515151516,49.67873,137.23019619662352,137.23019619662352,151.58922,0.15759508,0.0001553513,0.15178376,0.0025940093,1.0
9690000,1.3776773,151.18781725888326,50.412266,135.7000533113576,135.7000533113576,154.17699,0.12825194,0.00015496204,0.15165396,0.002587533,1.0
9720000,1.3773366,155.7068062827225,50.97759,138.67802040988863,138.67802040988863,158.06223,0.112458274,0.00015444693,0.15148228,0.0025789652,1.0
9750000,1.376925,158.3684210526316,50.947178,141.00993699274565,141.00993699274565,150.08487,0.12167305,0.00015392702,0.15130898,0.0025703178,1.0
9780000,1.3763596,156.89361702127658,51.54081,141.73581257018637,141.73581257018637,147.14069,0.11705913,0.00015353815,0.15117934,0.0025638496,1.0
9810000,1.3760718,167.8370786516854,52.489697,149.6774816941679,149.6774816941679,150.1306,0.128829,0.00015314305,0.15104765,0.0025572781,1.0
9840000,1.3756715,154.98958333333334,52.200657,140.98880642155805,140.98880642155805,147.6354,0.12299341,0.00015262359,0.1508745,0.002548638,1.0
9870000,1.3753638,153.61340206185568,51.505684,139.9033720640792,139.9033720640792,161.62631,0.11587675,0.00015210925,0.15070307,0.0025400827,1.0
9900000,1.3749975,161.27027027027026,53.097588,148.10311446576506,148.10311446576506,169.04468,0.1262299,0.00015171916,0.15057306,0.0025335944,1.0
9930000,1.3747755,161.9189189189189,53.94329,150.6104063858857,150.6104063858857,167.30472,0.1184768,0.00015132921,0.15044306,0.002527108,1.0
9960000,1.3743347,172.89595375722544,53.69956,159.46889474350593,159.46889474350593,165.43015,0.12458317,0.00015080445,0.15026814,0.0025183791,1.0
9990000,1.3740165,174.04705882352943,54.053974,163.14265532774084,163.14265532774084,166.3167,0.14893046,0.00015040817,0.15013602,0.002511789,1.0
10020000,1.3737619,162.9945054945055,54.880783,148.34808272090766,148.34808272090766,158.79767,0.11627993,0.0001500085,0.1500028,0.0025051404,1.0
10050000,1.3735572,151.26903553299493,54.547234,139.88317452348429,139.88317452348429,166.32008,0.12794685,0.00014948654,0.14982882,0.0024964584,1.0
10080000,1.3732029,167.7078651685393,55.050205,156.26683963818496,156.26683963818496,166.05725,0.13266978,0.00014896873,0.14965619,0.0024878453,1.0
10110000,1.3725119,171.79310344827587,55.413624,156.44655173400352,156.44655173400352,171.58794,0.1358204,0.00014857641,0.14952548,0.0024813202,1.0
10140000,1.3717797,175.64705882352942,55.8729,161.0119864239412,161.0119864239412,161.88318,0.14648987,0.0001481826,0.14939418,0.002474769,1.0
10170000,1.3712654,174.46783625730995,56.2202,160.3205471094589,160.3205471094589,162.47913,0.14327092,0.00014766076,0.14922023,0.0024660893,1.0
10200000,1.3708354,179.83832335329342,56.41382,166.87989418681076,166.87989418681076,174.25064,0.14496191,0.00014713817,0.149046,0.0024573973,1.0
10230000,1.3705556,178.64848484848486,56.203625,165.14343163654917,165.14343163654917,177.99976,0.11239351,0.00014674089,0.14891358,0.0024507886,1.0
10260000,1.3701264,186.35625,57.28711,171.81897908449173,171.81897908449173,170.35779,0.13630539,0.00014634688,0.14878227,0.0024442351,1.0
10290000,1.3696575,191.0955414012739,57.363033,176.83516925459455,176.83516925459455,172.99765,0.12884165,0.00014581557,0.14860517,0.0024353983,1.0
10320000,1.3693061,173.66081871345028,58.05895,158.00119176385,158.00119176385,179.6166,0.12112244,0.00014542138,0.14847377,0.0024288415,1.0
10350000,1.3690653,188.27044025157232,58.073517,172.49668243696104,172.49668243696104,169.95619,0.11129005,0.00014502459,0.14834148,0.002422241,1.0
10380000,1.3685832,190.82165605095543,58.385868,175.55473465524662,175.55473465524662,172.25043,0.13062254,0.00014449551,0.14816512,0.0024134414,1.0
10410000,1.368316,200.30405405405406,59.512985,186.80773134086584,186.80773134086584,186.67503,0.12167048,0.00014410036,0.14803344,0.0024068682,1.0
10440000,1.3678933,196.72368421052633,59.396137,180.31567984819412,180.31567984819412,171.50833,0.12325269,0.00014369484,0.14789826,0.0024001226,1.0
10470000,1.3673729,196.10526315789474,59.58771,182.16576124492445,182.16576124492445,177.47772,0.10662597,0.00014315787,0.14771926,0.0023911917,1.0
10500000,1.3670105,208.8111888111888,59.938477,189.13080688623282,189.13080688623282,179.89464,0.1383961,0.00014275513,0.14758499,0.0023844924,1.0
10530000,1.3666263,180.46060606060607,61.041267,167.08387440945728,167.08387440945728,186.7276,0.12861978,0.00014235637,0.1474521,0.0023778598,1.0
10560000,1.3662792,205.2,59.940815,188.0363364236108,188.0363364236108,182.70016,0.12987927,0.00014182086,0.14727359,0.0023689521,1.0
10590000,1.3659948,193.7391304347826,61.105984,177.40040992849913,177.40040992849913,179.16095,0.12077601,0.00014128588,0.14709526,0.0023600543,1.0
10620000,1.3658055,209.91176470588235,61.19135,191.63927519236896,191.63927519236896,190.10094,0.10516746,0.00014088179,0.14696057,0.0023533327,1.0
10650000,1.3653731,218.86764705882354,61.843662,203.53592550053315,203.53592550053315,178.63512,0.11901736,0.00014047627,0.1468254,0.0023465874,1.0
10680000,1.3649939,221.92592592592592,61.885548,203.06494762985795,203.06494762985795,173.19995,0.1434941,0.00014006933,0.14668974,0.0023398183,1.0
10710000,1.364788,219.86764705882354,62.641266,205.96334566789514,205.96334566789514,182.73691,0.11873107,0.00013966094,0.14655364,0.0023330254,1.0
10740000,1.3645788,228.96923076923076,61.762756,214.11068338247446,214.11068338247446,181.54372,0.117082804,0.00013911977,0.14637324,0.0023240247,1.0
10770000,1.36439,215.41007194244605,62.17654,197.36382230237234,197.36382230237234,184.24773,0.10790502,0.00013871344,0.14623779,0.0023172651,1.0
10800000,1.3639026,199.5503355704698,62.82903,186.40946312718742,186.40946312718742,187.28879,0.09904151,0.0001383129,0.1461043,0.0023106034,1.0
10830000,1.3634906,235.33858267716536,63.242348,218.9384706940238,218.9384706940238,187.67058,0.10307735,0.00013776936,0.1459231,0.0023015626,1.0
10860000,1.3633983,216.3695652173913,63.58693,202.15080617130667,202.15080617130667,194.87288,0.120541744,0.00013735882,0.14578626,0.0022947334,1.0
10890000,1.3630583,209.16783216783216,63.600914,194.46577220863395,194.46577220863395,186.25705,0.12309453,0.00013695325,0.14565107,0.002287988,1.0
10920000,1.3626572,219.80882352941177,64.32284,206.23158300624175,206.23158300624175,187.75394,0.1277841,0.00013640977,0.1454699,0.0022789482,1.0
10950000,1.3622845,246.7622950819672,64.319756,227.35260416249758,227.35260416249758,179.95882,0.11426957,0.00013599635,0.14533211,0.0022720709,1.0
10980000,1.3616354,255.7863247863248,64.27793,238.24516310243524,238.24516310243524,182.75208,0.12515938,0.00013557459,0.14519152,0.0022650564,1.0
11010000,1.3613423,240.46341463414635,65.13093,223.2817251391527,223.2817251391527,187.84866,0.10583863,0.00013502475,0.14500824,0.0022559105,1.0
11040000,1.3610882,262.140350877193,64.85208,244.27988528368766,244.27988528368766,197.25221,0.11926262,0.0001346127,0.14487085,0.002249057,1.0
11070000,1.3605493,237.56349206349208,65.73902,219.0542410895938,219.0542410895938,192.86835,0.101376384,0.00013419935,0.14473313,0.002242182,1.0
11100000,1.3601246,243.5772357723577,67.01029,229.38076258096538,229.38076258096538,198.6066,0.09256312,0.00013364792,0.14454931,0.0022330089,1.0
11130000,1.3598305,239.256,65.934105,220.96574159841688,220.96574159841688,193.12798,0.120536305,0.00013323773,0.14441255,0.0022261858,1.0
11160000,1.3596591,263.1304347826087,66.524254,243.20166627635126,243.20166627635126,190.67056,0.10939975,0.00013282854,0.14427616,0.0022193808,1.0
11190000,1.3592776,245.24166666666667,67.59286,234.9411155382792,234.9411155382792,178.31499,0.09652775,0.00013241528,0.1441384,0.0022125065,1.0
