Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
1930000,1.2972732,41.314893617021276,16.909067,24.874476223173787,24.874476223173787,22.35014,0.19125971,0.0024218853,0.18072948,0.004038402,1.0
1940000,1.2964565,41.11673151750973,17.149206,25.529931239437957,25.529931239437957,23.926151,0.22802037,0.0024180033,0.18060012,0.004031944,1.0
1950000,1.2981827,39.61504424778761,17.195625,23.379070498352128,23.379070498352128,None,None,None,None,None,1.0
1960000,1.2989372,42.081896551724135,17.351847,25.96178388903881,25.96178388903881,29.274395,0.295935,0.0024142747,0.1804758,0.0040257433,1.0
1970000,1.2978969,39.30364372469636,17.291527,23.50735784558407,23.50735784558407,25.136234,0.23464257,0.0024103767,0.18034592,0.0040192604,1.0
1980000,1.2953751,41.0210970464135,17.585222,25.26189629438054,25.26189629438054,26.449865,0.25306973,0.0024065182,0.1802173,0.004012843,1.0
1990000,1.2949722,40.178423236514526,17.896284,25.185860515984356,25.185860515984356,None,None,None,None,None,1.0
2000000,1.2961541,39.51219512195122,17.638184,23.901267438884673,23.901267438884673,26.40974,0.25925004,0.00240269,0.18008962,0.0040064743,1.0
2010000,1.2957008,42.1991341991342,17.777906,26.094334329103496,26.094334329103496,28.151134,0.27364388,0.0023988415,0.17996135,0.0040000738,1.0
2020000,1.2949158,42.65938864628821,17.80885,26.554905676841734,26.554905676841734,24.387718,0.202777,0.0023949218,0.1798307,0.003993554,1.0
2030000,1.2942622,43.81531531531532,18.050737,26.742245568956495,26.742245568956495,None,None,None,None,None,1.0
2040000,1.293936,43.32142857142857,18.232533,27.049397309621174,27.049397309621174,24.833897,0.23196359,0.0023909404,0.17969802,0.003986931,1.0
2050000,1.2936736,42.724890829694324,17.431404,25.669403744837084,25.669403744837084,26.470392,0.2223974,0.0023869942,0.17956644,0.003980367,1.0
2060000,1.2942507,42.724890829694324,17.777145,26.10214795920526,26.10214795920526,26.493395,0.25317168,0.002383063,0.1794354,0.0039738277,1.0
2070000,1.2962627,41.64372469635627,17.865488,25.136972806590087,25.136972806590087,26.334696,0.23471673,0.0023791355,0.17930456,0.003967295,1.0
2080000,1.2970072,42.195454545454545,17.729988,25.464323723987068,25.464323723987068,None,None,None,None,None,1.0
2090000,1.2963196,43.10619469026549,18.14867,26.518295653889666,26.518295653889666,27.48982,0.28207412,0.002375283,0.17917617,0.0039608874,1.0
2100000,1.2966071,41.25316455696203,17.958418,24.37316406326455,24.37316406326455,28.218784,0.2419158,0.0023713699,0.17904565,0.0039543784,1.0
2110000,1.2974278,43.90045248868778,17.794338,26.917055226392574,26.917055226392574,27.076895,0.22232439,0.0023675184,0.17891732,0.0039479723,1.0
2120000,1.2982457,43.07111111111111,17.78963,26.888170780712052,26.888170780712052,None,None,None,None,None,1.0
2130000,1.2976984,40.160493827160494,17.98703,24.319188578015982,24.319188578015982,25.003117,0.21735154,0.0023635398,0.1787847,0.003941355,1.0
2140000,1.2988127,41.61965811965812,17.643925,24.372019839286803,24.372019839286803,29.9171,0.33393908,0.0023596596,0.1786553,0.0039349,1.0
2150000,1.3004634,42.28695652173913,17.804132,23.971247763344735,23.971247763344735,30.216242,0.30151245,0.0023557246,0.17852412,0.003928355,1.0
2160000,1.3009741,42.40869565217391,17.836254,24.69596184777177,24.69596184777177,None,None,None,None,None,1.0
2170000,1.3038102,41.94420600858369,17.607834,24.562275345233378,24.562275345233378,30.043692,0.3283632,0.0023517872,0.1783929,0.003921806,1.0
2180000,1.3042399,41.16525423728814,17.470984,23.937329677086844,23.937329677086844,27.489216,0.3055892,0.0023479473,0.17826495,0.00391542,1.0
2190000,1.30466,42.82532751091703,17.364973,25.269799092971603,25.269799092971603,27.60031,0.31323382,0.0023440986,0.17813666,0.003909016,1.0
2200000,1.3056895,42.83127572016461,17.325638,25.08280541403178,25.08280541403178,24.841255,0.22819377,0.0023400811,0.17800274,0.003902336,1.0
2210000,1.3048289,41.815668202764975,17.329453,24.675594548129627,24.675594548129627,None,None,None,None,None,1.0
2220000,1.3044895,42.76754385964912,17.379152,26.02622723056559,26.02622723056559,25.44543,0.25964907,0.0023362092,0.17787364,0.0038958944,1.0
2230000,1.3041586,41.8034188034188,16.86478,24.887201676511356,24.887201676511356,25.814644,0.22444572,0.0023323125,0.17774378,0.0038894126,1.0
2240000,1.3038536,41.96551724137931,17.06293,25.31448224058439,25.31448224058439,23.514252,0.27201015,0.0023284506,0.17761503,0.0038829895,1.0
2250000,1.3050917,40.69037656903766,17.059923,24.296528981129327,24.296528981129327,None,None,None,None,None,1.0
2260000,1.3038354,41.8068669527897,17.279102,25.213460724497047,25.213460724497047,23.450134,0.29487264,0.0023244852,0.1774828,0.0038763946,1.0
2270000,1.3037299,45.2073732718894,17.2336,27.365289614497243,27.365289614497243,23.180277,0.2153355,0.0023204929,0.17734973,0.0038697522,1.0
2280000,1.3042479,42.18181818181818,16.752804,24.871709786098577,24.871709786098577,24.342255,0.224167,0.002316513,0.17721708,0.0038631337,1.0
2290000,1.3038647,43.324444444444445,16.9294,26.200577671021488,26.200577671021488,None,None,None,None,None,1.0
2300000,1.3034428,43.348214285714285,17.467384,26.498416981167264,26.498416981167264,22.570843,0.21098952,0.0023125901,0.17708632,0.0038566075,1.0
2310000,1.3030145,42.82819383259912,17.324747,25.874233204413926,25.874233204413926,23.179544,0.23943236,0.0023086132,0.17695376,0.0038499918,1.0
2320000,1.3023081,44.04977375565611,17.309685,26.948840593164032,26.948840593164032,25.898352,0.22215217,0.0023047521,0.17682508,0.0038435706,1.0
2330000,1.3008826,42.56086956521739,17.03619,25.560887532907984,25.560887532907984,None,None,None,None,None,1.0
2340000,1.3042125,43.203539823008846,17.07129,25.91625035969557,25.91625035969557,23.345295,0.22738312,0.0023007889,0.17669296,0.0038369794,1.0
2350000,1.3049922,43.75675675675676,17.17866,27.148150276924884,27.148150276924884,23.845648,0.2797549,0.002296862,0.17656212,0.0038304469,1.0
2360000,1.3047187,43.600896860986545,17.026651,26.83850097789296,26.83850097789296,22.59221,0.22516678,0.0022929283,0.1764309,0.003823904,1.0
2370000,1.3033334,43.03225806451613,17.00058,25.881135543187458,25.881135543187458,25.089231,0.21697755,0.0022890107,0.17630038,0.003817387,1.0
2380000,1.302471,44.94949494949495,17.714138,28.204185940256906,28.204185940256906,None,None,None,None,None,1.0
2390000,1.3027894,42.47391304347826,17.246382,25.90095802390057,25.90095802390057,23.610579,0.18990476,0.002285071,0.17616901,0.0038108353,1.0
2400000,1.3025264,44.486363636363635,17.733055,27.376000851392746,27.376000851392746,24.555367,0.1789714,0.0022810767,0.17603588,0.0038041908,1.0
2410000,1.3014567,44.15767634854772,17.743034,27.72031649987259,27.72031649987259,24.219461,0.19616471,0.0022770155,0.1759005,0.003797435,1.0
2420000,1.3015192,42.60576923076923,17.426365,26.02818272607442,26.02818272607442,None,None,None,None,None,1.0
2430000,1.3015982,42.08620689655172,17.99369,26.392354645442552,26.392354645442552,25.480852,0.23712128,0.0022730427,0.17576806,0.0037908272,1.0
2440000,1.3013095,43.70403587443946,17.966114,27.73961361816951,27.73961361816951,25.931643,0.20493871,0.0022691926,0.17563972,0.003784424,1.0
2450000,1.3002259,43.16814159292036,17.86208,27.012824748469665,27.012824748469665,26.681562,0.24088113,0.0022653309,0.17551102,0.0037780006,1.0
2460000,1.3004303,41.810344827586206,17.746307,25.676622638845036,25.676622638845036,None,None,None,None,None,1.0
2470000,1.2998078,43.65777777777778,18.580137,28.29467507983957,28.29467507983957,26.737122,0.23642649,0.0022613958,0.17537984,0.0037714548,1.0
2480000,1.2996322,43.57657657657658,18.883745,28.010779605380126,28.010779605380126,28.864798,0.20245194,0.0022574062,0.17524685,0.0037648182,1.0
2490000,1.2997913,44.63013698630137,18.763405,28.034365004842932,28.034365004842932,27.76025,0.220718,0.002253386,0.17511286,0.003758132,1.0
2500000,1.3002174,44.818604651162794,18.92796,28.82957057689192,28.82957057689192,None,None,None,None,None,1.0
2510000,1.3020322,43.08370044052864,19.029762,27.760125723179215,27.760125723179215,25.585884,0.20277773,0.0022492525,0.17497505,0.0037512563,1.0
2520000,1.3032849,44.04977375565611,19.232431,28.886452496588767,28.886452496588767,28.472507,0.31236014,0.0022453247,0.17484419,0.003744723,1.0
2530000,1.3037732,41.33898305084746,18.74849,25.73694892252906,25.73694892252906,30.619541,0.3193805,0.0022414182,0.17471395,0.0037382252,1.0
2540000,1.3034289,41.46153846153846,18.998266,25.397602159971907,25.397602159971907,None,None,None,None,None,1.0
2550000,1.304044,43.65625,19.410204,28.13054750221116,28.13054750221116,31.664867,0.2844929,0.0022375348,0.17458446,0.0037317658,1.0
2560000,1.3030778,42.580786026200876,18.827814,26.246192267107652,26.246192267107652,28.907673,0.22177696,0.002233538,0.17445129,0.0037251185,1.0
2570000,1.3017586,42.76754385964912,19.17947,26.81212106021731,26.81212106021731,32.33176,0.24937837,0.0022296356,0.17432119,0.0037186274,1.0
2580000,1.3019952,42.64912280701754,18.752836,26.302584831371057,26.302584831371057,None,None,None,None,None,1.0
2590000,1.3016555,42.63755458515284,19.119703,26.892692672113142,26.892692672113142,27.026695,0.2351816,0.0022256481,0.17418824,0.0037119938,1.0
2600000,1.302116,43.084070796460175,19.048088,26.90871252861317,26.90871252861317,32.453674,0.26323974,0.0022216432,0.17405476,0.0037053323,1.0
2610000,1.3026924,43.26106194690266,19.216516,27.224244808441743,27.224244808441743,30.338621,0.24131098,0.0022177536,0.17392507,0.0036988626,1.0
2620000,1.3025954,41.917748917748916,19.490582,26.18563747610657,26.18563747610657,None,None,None,None,None,1.0
2630000,1.3034588,43.283185840707965,18.885145,26.435442220057006,26.435442220057006,30.473574,0.27477333,0.002213893,0.17379649,0.0036924419,1.0
2640000,1.3028113,43.715555555555554,19.084146,27.031092844637378,27.031092844637378,31.957462,0.25891247,0.0022099758,0.17366587,0.0036859263,1.0
2650000,1.301654,42.691629955947135,19.288305,26.669308425557666,26.669308425557666,32.615707,0.3196455,0.002206083,0.17353614,0.0036794518,1.0
2660000,1.3002526,41.3469387755102,19.402447,26.044151156260494,26.044151156260494,30.866291,0.37953514,0.002202153,0.17340513,0.0036729139,1.0
2670000,1.3061059,41.12719298245614,18.78816,24.393326241255814,24.393326241255814,None,None,None,None,None,1.0
2680000,1.3067122,41.32203389830509,19.113382,24.87863040702828,24.87863040702828,36.039295,0.31498381,0.0021982966,0.17327651,0.0036664994,1.0
2690000,1.307474,40.69583333333333,18.671202,24.306007663408916,24.306007663408916,36.338314,0.33379397,0.0021944896,0.17314963,0.003660167,1.0
2700000,1.3080525,39.40163934426229,19.083992,24.278010402613805,24.278010402613805,36.173027,0.35383493,0.0021907086,0.17302364,0.0036538776,1.0
2710000,1.3067682,41.09787234042553,18.271648,25.471566477656868,25.471566477656868,None,None,None,None,None,1.0
2720000,1.3074548,41.53813559322034,18.18479,25.21690271306545,25.21690271306545,31.365303,0.25188544,0.002186873,0.17289582,0.0036474993,1.0
2730000,1.3082827,41.46351931330472,18.905508,25.567101255629925,25.567101255629925,30.566397,0.2694119,0.0021829538,0.17276517,0.00364098,1.0
2740000,1.3085124,41.29237288135593,17.856512,25.101673567345372,25.101673567345372,31.723093,0.25804865,0.0021791202,0.17263737,0.0036346025,1.0
2750000,1.3079093,42.2092050209205,18.317787,26.265044658605394,26.265044658605394,30.095978,0.25617793,0.0021752852,0.17250954,0.0036282241,1.0
2760000,1.3094221,39.79237288135593,18.340548,24.954251224877403,24.954251224877403,None,None,None,None,None,1.0
2770000,1.3089994,40.6,17.86157,24.65722860488654,24.65722860488654,31.75067,0.24958748,0.0021714785,0.17238267,0.003621892,1.0
2780000,1.3097748,41.99141630901288,17.858341,25.37803212051228,25.37803212051228,27.621479,0.25154522,0.0021676002,0.1722533,0.0036154413,1.0
2790000,1.3105898,42.31877729257642,17.92911,25.58372023390687,25.58372023390687,28.896715,0.26419058,0.0021637543,0.17212519,0.0036090456,1.0
2800000,1.3096918,42.081896551724135,18.117697,25.909479443626157,25.909479443626157,None,None,None,None,None,1.0
2810000,1.3116622,41.727659574468085,17.791672,25.036799842372854,25.036799842372854,29.88459,0.25787422,0.0021598947,0.17199653,0.0036026249,1.0
2820000,1.3117131,41.27542372881356,17.675997,24.93204725798914,24.93204725798914,29.675531,0.27703655,0.0021560907,0.17186971,0.0035962977,1.0
2830000,1.3107924,42.53508771929825,17.738926,25.67439411183632,25.67439411183632,27.620737,0.22561926,0.0021521735,0.1717391,0.0035897805,1.0
2840000,1.3090055,42.2008547008547,17.62206,25.38919587259169,25.38919587259169,27.660082,0.23439176,0.002148268,0.17160895,0.0035832871,1.0
2850000,1.3074157,42.19213973799127,17.751375,25.90039239894167,25.90039239894167,None,None,None,None,None,1.0
2860000,1.3072101,44.027027027027025,17.769178,27.590555783864612,27.590555783864612,28.17701,0.23269118,0.0021444187,0.17148063,0.0035768826,1.0
2870000,1.307067,43.284444444444446,17.523197,27.25564243321398,27.25564243321398,23.733118,0.22064225,0.002140456,0.17134854,0.003570293,1.0
2880000,1.3066725,40.903361344537814,17.425999,25.180059918836385,25.180059918836385,24.466654,0.22576281,0.002136565,0.17121884,0.0035638197,1.0
2890000,1.3055972,41.15611814345991,17.657753,26.019856699374543,26.019856699374543,None,None,None,None,None,1.0
2900000,1.3049033,42.103896103896105,17.055323,25.973296038035688,25.973296038035688,25.912626,0.23837857,0.0021326835,0.17108949,0.0035573626,1.0
2910000,1.30497,41.76923076923077,17.340282,25.64234809302465,25.64234809302465,24.538176,0.23418519,0.0021287766,0.17095928,0.0035508652,1.0
2920000,1.3053985,41.351694915254235,17.050203,24.974055121216594,24.974055121216594,25.333296,0.2626801,0.0021249421,0.17083137,0.0035444866,1.0
2930000,1.3061891,43.88429752066116,17.4803,27.36407634762905,27.36407634762905,25.369944,0.20801435,0.002121016,0.17070052,0.0035379555,1.0
2940000,1.3067424,43.30582524271845,17.861195,27.602934833102758,27.602934833102758,None,None,None,None,None,1.0
2950000,1.3068515,43.30530973451327,17.974705,27.854659998311405,27.854659998311405,25.00554,0.21477117,0.002117115,0.17057046,0.0035314683,1.0
2960000,1.3068142,43.004444444444445,18.107246,27.667568218391555,27.667568218391555,22.780998,0.18878336,0.0021130918,0.17043638,0.003524775,1.0
2970000,1.3064836,42.0,17.895103,26.769012597891,26.769012597891,23.086569,0.21553607,0.0021091471,0.17030486,0.003518215,1.0
2980000,1.3074361,40.30222222222222,18.262325,26.16327782670657,26.16327782670657,None,None,None,None,None,1.0
2990000,1.3071591,43.847533632286996,18.262316,28.71064025831864,28.71064025831864,26.432728,0.24343538,0.0021053173,0.1701773,0.0035118447,1.0
3000000,1.3067305,42.32608695652174,18.175682,27.77170736023358,27.77170736023358,25.719599,0.2051874,0.0021013985,0.17004666,0.0035053263,1.0
3010000,1.3062388,42.881057268722465,18.100311,27.29399306157179,27.29399306157179,26.729956,0.20536093,0.0020974681,0.16991562,0.0034987878,1.0
3020000,1.3050015,43.316964285714285,18.123875,28.12895828960216,28.12895828960216,None,None,None,None,None,1.0
3030000,1.3054862,42.47598253275109,18.372019,28.17737079005054,28.17737079005054,24.08357,0.17755413,0.0020935063,0.16978356,0.0034921994,1.0
3040000,1.306325,43.01754385964912,18.185272,27.637099220041645,27.637099220041645,24.278137,0.25425848,0.0020896192,0.16965395,0.0034857327,1.0
3050000,1.3072963,41.148936170212764,18.330679,26.656691143068215,26.656691143068215,23.28728,0.23901142,0.0020857486,0.169525,0.003479295,1.0
3060000,1.3080133,42.64601769911504,18.468287,28.251617721595096,28.251617721595096,None,None,None,None,None,1.0
3070000,1.3101673,41.15126050420168,18.782084,26.901406120352384,26.901406120352384,28.483784,0.21014608,0.002081904,0.16939683,0.003472901,1.0
3080000,1.310205,42.142857142857146,18.695066,27.64486850107903,27.64486850107903,30.177223,0.2415417,0.002078188,0.16927293,0.0034667193,1.0
3090000,1.309927,43.776785714285715,18.667494,29.206420001706906,29.206420001706906,24.508871,0.19390348,0.002074226,0.16914086,0.0034601295,1.0
3100000,1.3095683,41.831896551724135,18.798468,27.820223512695584,27.820223512695584,27.83313,0.1989006,0.0020703177,0.1690106,0.0034536277,1.0
3110000,1.3103669,41.389830508474574,18.586306,26.572178430728993,26.572178430728993,None,None,None,None,None,1.0
3120000,1.3092443,42.84649122807018,18.674334,28.50296646670291,28.50296646670291,25.757238,0.27969587,0.0020664143,0.16888046,0.0034471357,1.0
3130000,1.3092889,41.07142857142857,18.52406,26.98071981528226,26.98071981528226,25.051609,0.2335902,0.0020624779,0.16874929,0.0034405887,1.0
3140000,1.3098735,42.57826086956522,18.67329,28.364876465952914,28.364876465952914,25.80117,0.25732297,0.0020585614,0.16861871,0.003434074,1.0
3150000,1.3095644,42.68859649122807,18.211573,27.02674114285854,27.02674114285854,None,None,None,None,None,1.0
3160000,1.3091476,40.69874476987448,18.357903,25.636894156535465,25.636894156535465,26.010777,0.25030297,0.0020545917,0.16848643,0.0034274706,1.0
3170000,1.309102,41.097457627118644,18.725098,26.289577853529394,26.289577853529394,28.986929,0.27942172,0.0020507867,0.1683596,0.0034211422,1.0
3180000,1.3091815,43.35111111111111,18.988544,28.716037216439712,28.716037216439712,26.695993,0.24983221,0.0020468694,0.16822903,0.0034146262,1.0
3190000,1.3094337,42.46521739130435,18.691738,26.86059824694758,26.86059824694758,None,None,None,None,None,1.0
3200000,1.309565,44.35909090909091,18.899887,29.194407562776046,29.194407562776046,30.006617,0.22077274,0.0020429331,0.16809781,0.0034080774,1.0
3210000,1.309778,45.45116279069767,19.07422,29.777898362155334,29.777898362155334,29.553812,0.164541,0.0020389417,0.16796477,0.0034014408,1.0
3220000,1.3096819,44.13636363636363,18.700224,28.836220213499935,28.836220213499935,28.49575,0.16652761,0.0020348476,0.16782823,0.003394631,1.0
3230000,1.3088793,44.694063926940636,18.788523,28.748448530110444,28.748448530110444,None,None,None,None,None,1.0
3240000,1.3090303,43.12,18.854897,27.538846458481476,27.538846458481476,26.191093,0.20409971,0.0020309538,0.16769844,0.0033881527,1.0
3250000,1.3088927,44.49090909090909,18.837523,29.036472652988,29.036472652988,28.181755,0.19914038,0.0020269272,0.16756426,0.0033814549,1.0
3260000,1.3086756,43.60986547085202,18.395962,28.641273513436317,28.641273513436317,26.893879,0.18925732,0.0020228918,0.16742976,0.0033747426,1.0
3270000,1.308152,44.527522935779814,18.858482,29.168821867470328,29.168821867470328,None,None,None,None,None,1.0
3280000,1.3069376,45.083333333333336,18.876791,30.326397645858027,30.326397645858027,26.768318,0.17519529,0.0020189448,0.16729818,0.0033681786,1.0
3290000,1.3059658,43.754464285714285,19.008749,28.985689387789794,28.985689387789794,27.501684,0.20012304,0.002014986,0.1671662,0.0033615925,1.0
3300000,1.3052123,44.36363636363637,18.9707,29.157563010626788,29.157563010626788,28.103388,0.19025438,0.0020109867,0.16703287,0.003354942,1.0
3310000,1.304897,42.93469387755102,18.93626,27.723151136074822,27.723151136074822,27.304136,0.20799309,0.0020070404,0.1669014,0.0033483775,1.0
3320000,1.3046796,43.93170731707317,19.03952,28.51840580204677,28.51840580204677,None,None,None,None,None,1.0
3330000,1.3049463,43.34375,19.088833,28.566338941786025,28.566338941786025,26.175016,0.19950017,0.0020029922,0.16676646,0.0033416443,1.0
3340000,1.3049394,44.944700460829495,18.942953,29.247995470915367,29.247995470915367,26.372017,0.19697952,0.0019989505,0.1666317,0.0033349218,1.0
3350000,1.3043517,45.34418604651163,19.338022,30.29495445335353,30.29495445335353,None,None,None,None,None,1.0
3360000,1.3029715,46.84688995215311,19.688215,32.11247799385107,32.11247799385107,23.294346,0.21151416,0.0019947814,0.16649276,0.0033279867,1.0
3370000,1.3033613,44.0990990990991,19.428795,29.644809703569155,29.644809703569155,25.724092,0.23125724,0.0019907176,0.16635722,0.0033212279,1.0
3380000,1.3038464,43.586666666666666,19.24855,29.106905237833658,29.106905237833658,30.48726,0.19574472,0.0019867094,0.16622363,0.003314561,1.0
3390000,1.303283,44.44090909090909,19.090101,29.414655048467896,29.414655048467896,None,None,None,None,None,1.0
3400000,1.3028413,46.43333333333333,19.28251,31.098322725296022,31.098322725296022,29.76963,0.1710825,0.0019826922,0.16608971,0.003307878,1.0
3410000,1.302685,45.842592592592595,19.318272,31.304558078632798,31.304558078632798,24.461447,0.15669887,0.0019785722,0.16595238,0.003301025,1.0
3420000,1.3024639,44.60829493087557,19.560165,30.148120496798,30.148120496798,27.95972,0.15265407,0.0019745387,0.16581802,0.0032943168,1.0
3430000,1.3014863,46.41626794258373,19.28161,31.055458028169603,31.055458028169603,None,None,None,None,None,1.0
3440000,1.3025935,44.44292237442922,18.906313,29.194436182759024,29.194436182759024,23.59881,0.17768486,0.0019704928,0.16568314,0.0032875862,1.0
3450000,1.3029295,45.334883720930236,19.672415,30.810438499472657,30.810438499472657,29.020414,0.19299984,0.001966546,0.16555153,0.0032810206,1.0
3460000,1.3029019,45.929577464788736,19.645329,31.336307887739977,31.336307887739977,26.104994,0.16544439,0.0019624687,0.16541567,0.00327424,1.0
3470000,1.3024687,45.28703703703704,19.570236,30.52134142264172,30.52134142264172,None,None,None,None,None,1.0
3480000,1.3018926,44.48858447488585,19.109135,29.130237742987546,29.130237742987546,27.088243,0.1789665,0.001958444,0.16528144,0.0032675443,1.0
3490000,1.3015826,48.009803921568626,19.659891,32.78839543286492,32.78839543286492,24.350908,0.17364676,0.0019543667,0.16514555,0.0032607631,1.0
3500000,1.3013971,46.86976744186047,19.586803,32.66035235386629,32.66035235386629,24.859938,0.16944891,0.0019502374,0.16500793,0.0032538937,1.0
3510000,1.3005302,45.82439024390244,19.3607,30.50721253106527,30.50721253106527,None,None,None,None,None,1.0
3520000,1.2996079,46.08450704225352,20.13897,32.10230928519522,32.10230928519522,29.69379,0.166614,0.0019462926,0.16487643,0.0032473335,1.0
3530000,1.2991238,47.829268292682926,19.588755,32.1976326306661,32.1976326306661,27.90741,0.1724302,0.0019422318,0.16474105,0.0032405783,1.0
3540000,1.298968,47.38116591928251,19.90768,31.84187241034074,31.84187241034074,24.877851,0.15206583,0.0019380809,0.1646027,0.0032336733,1.0
3550000,1.2976214,47.74866310160428,20.039495,33.722861154326075,33.722861154326075,None,None,None,None,None,1.0
3560000,1.2969524,46.33971291866029,19.918053,31.47126698945936,31.47126698945936,26.86165,0.14991432,0.0019339514,0.16446503,0.0032268064,1.0
3570000,1.2964406,47.375,19.894005,32.37927481302848,32.37927481302848,26.368267,0.17593278,0.0019299093,0.16433033,0.0032200823,1.0
3580000,1.2960708,46.64114832535885,19.967382,32.43128171777041,32.43128171777041,None,None,None,None,None,1.0
3590000,1.2965736,47.577669902912625,19.938776,32.35877630722175,32.35877630722175,27.510082,0.15894113,0.001925822,0.16419408,0.003213284,1.0
3600000,1.296447,47.53883495145631,20.15754,33.08120788295488,33.08120788295488,27.165504,0.17759268,0.0019216784,0.16405591,0.0032063902,1.0
3610000,1.2960128,45.87264150943396,19.854654,29.859297904610074,29.859297904610074,27.040916,0.2004532,0.0019175936,0.16391982,0.0031995976,1.0
3620000,1.2949975,48.42079207920792,20.45046,33.11580333703815,33.11580333703815,None,None,None,None,None,1.0
3630000,1.2957091,48.50990099009901,19.909306,32.768694515865626,32.768694515865626,29.377483,0.15185218,0.0019135211,0.16378403,0.0031928222,1.0
3640000,1.295231,45.370370370370374,20.232662,31.013218478472144,31.013218478472144,27.01768,0.16999993,0.0019093276,0.16364427,0.003185848,1.0
3650000,1.2941715,45.8394495412844,20.469547,31.758308495154402,31.758308495154402,28.270445,0.1756441,0.0019052848,0.16350946,0.0031791239,1.0
3660000,1.2935188,48.54314720812183,19.943037,33.061059529238406,33.061059529238406,None,None,None,None,None,1.0
3670000,1.2918203,47.31400966183575,20.254148,32.96749709769723,32.96749709769723,25.562784,0.16376948,0.0019011429,0.16337147,0.0031722342,1.0
3680000,1.2907543,46.08411214953271,20.984566,32.60411873682637,32.60411873682637,31.149166,0.16763797,0.0018971214,0.1632374,0.0031655442,1.0
3690000,1.2903221,46.79385964912281,20.303223,32.23869953382583,32.23869953382583,27.955585,0.18487059,0.001893016,0.16310054,0.0031587163,1.0
3700000,1.2889708,46.53439153439153,20.92058,32.97935814378364,32.97935814378364,None,None,None,None,None,1.0
3710000,1.2886416,49.704081632653065,20.780245,35.43075023599082,35.43075023599082,28.438406,0.14791532,0.0018889183,0.16296391,0.0031519001,1.0
3720000,1.288524,47.84878048780488,20.433477,33.22464378636058,33.22464378636058,28.84263,0.14252393,0.0018847636,0.1628255,0.0031449897,1.0
3730000,1.2888463,44.711009174311926,20.506317,31.15176416974549,31.15176416974549,None,None,None,None,None,1.0
3740000,1.2884837,46.0188679245283,20.702047,32.3370749589423,32.3370749589423,28.472996,0.19233985,0.0018806346,0.16268781,0.0031381224,1.0
3750000,1.2882074,46.85096153846154,20.829716,33.681176345028945,33.681176345028945,26.479908,0.17789865,0.0018765578,0.16255191,0.0031313398,1.0
3760000,1.2878339,47.07692307692308,20.907057,33.514523486678414,33.514523486678414,28.316729,0.18300305,0.0018724325,0.16241445,0.0031244801,1.0
3770000,1.2867467,47.544117647058826,20.985725,34.24476171121365,34.24476171121365,None,None,None,None,None,1.0
3780000,1.2878941,48.635467980295566,21.352253,35.12039088258649,35.12039088258649,25.57221,0.15454881,0.0018682821,0.1622761,0.003117576,1.0
3790000,1.2883967,47.4264705882353,21.408678,34.001734840927774,34.001734840927774,29.754347,0.18683584,0.0018641601,0.16213863,0.0031107191,1.0
3800000,1.2882843,47.038277511961724,21.763124,34.84815097083315,34.84815097083315,None,None,None,None,None,1.0
3810000,1.2868602,49.085427135678394,21.419662,34.96356795758009,34.96356795758009,28.71149,0.17821531,0.0018599879,0.16199961,0.0031037787,1.0
3820000,1.28739,45.7311320754717,21.482471,32.1865867289579,32.1865867289579,31.357359,0.20816246,0.0018558728,0.1618624,0.0030969356,1.0
3830000,1.2880577,47.93627450980392,21.933834,35.04273142058675,35.04273142058675,28.464405,0.16178036,0.0018517389,0.16172463,0.0030900599,1.0
3840000,1.2886907,47.93627450980392,21.341772,34.693453904460455,34.693453904460455,None,None,None,None,None,1.0
3850000,1.2867517,47.931372549019606,21.58893,33.77660582609036,33.77660582609036,29.869673,0.19046097,0.0018475662,0.16158551,0.0030831182,1.0
3860000,1.2861172,48.51243781094527,21.69024,34.63081162784359,34.63081162784359,30.053802,0.18205023,0.0018434316,0.1614477,0.0030762414,1.0
3870000,1.2858778,49.40952380952381,21.670374,35.24004648208618,35.24004648208618,28.92502,0.19308378,0.0018392032,0.1613068,0.003069208,1.0
3880000,1.2830651,50.47540983606557,21.97798,37.26992162768705,37.26992162768705,None,None,None,None,None,1.0
3890000,1.2833787,50.246153846153845,21.69564,36.09322569656129,36.09322569656129,28.972792,0.16714849,0.0018350412,0.16116805,0.003062285,1.0
3900000,1.2835397,47.43689320388349,22.148827,34.67234194408921,34.67234194408921,28.828619,0.16595086,0.0018308568,0.16102852,0.0030553252,1.0
3910000,1.2834513,47.51219512195122,21.889853,33.93200337597467,33.93200337597467,None,None,None,None,None,1.0
3920000,1.2832783,49.54545454545455,21.382301,35.57142495145701,35.57142495145701,30.724049,0.18378147,0.0018267485,0.1608916,0.0030484921,1.0
3930000,1.2833498,48.32178217821782,22.144415,35.66698107431675,35.66698107431675,31.586527,0.17035924,0.0018226207,0.16075405,0.0030416255,1.0
3940000,1.2834877,49.97938144329897,21.98363,37.40070898104937,37.40070898104937,27.020723,0.13470574,0.0018183927,0.16061309,0.0030345926,1.0
3950000,1.283324,48.57425742574257,21.735266,34.577594554042584,34.577594554042584,None,None,None,None,None,1.0
